COD_ZONA,VIAGENS_ATRAIDAS_POR_MOTIVO,QTD
413,Procurar Emprego,0
413,Assuntos Pessoais,372.80972693554753
413,Refeição,0
414,Trabalho Indústria,1981.2175181942746
414,Trabalho Comércio,4209.635222590672
414,Trabalho Serviços,7210.061925539786
414,Educação,25645.609031530086
414,Compras,2967.757862245634
414,Saúde,3963.74291149599
414,Lazer,1517.656735887243
414,Procurar Emprego,1129.2626879481159
414,Assuntos Pessoais,6435.4775266147635
414,Refeição,73.2397482341855
415,Trabalho Indústria,2491.2131473541012
415,Trabalho Comércio,3408.635844321067
415,Trabalho Serviços,6067.0769303938005
415,Educação,12037.345844027212
415,Compras,0
415,Saúde,2011.3804261435625
415,Lazer,3939.8647237827954
415,Procurar Emprego,0
415,Assuntos Pessoais,1784.1696803861414
415,Refeição,438.5394519237651
416,Trabalho Indústria,4585.262420286441
416,Trabalho Comércio,7192.58010224164
416,Trabalho Serviços,9473.857600527119
416,Educação,19601.20231476291
416,Compras,2208.1330909096564
416,Saúde,294.42967425680825
416,Lazer,1372.8022598112234
416,Procurar Emprego,142.74569603014822
416,Assuntos Pessoais,1902.8162915762587
416,Refeição,0
417,Trabalho Indústria,9275.816164039203
417,Trabalho Comércio,12748.343995763771
417,Trabalho Serviços,24600.61447966804
417,Educação,40509.900294568564
417,Compras,2485.096256740287
417,Saúde,2776.742460321846
417,Lazer,6179.267686991059
417,Procurar Emprego,295.7348652947722
417,Assuntos Pessoais,9861.48523736669
417,Refeição,2033.3504316496023
418,Trabalho Indústria,4930.4718981250235
418,Trabalho Comércio,9821.387784998778
418,Trabalho Serviços,20751.81993719106
418,Educação,32125.68860143587
418,Compras,2555.5415978023398
418,Saúde,5488.240165026438
418,Lazer,6980.615412990273
418,Procurar Emprego,47.763294040464
418,Assuntos Pessoais,9002.473586575206
418,Refeição,267.8922712033999
419,Trabalho Indústria,3123.8311688674717
419,Trabalho Comércio,9681.881204320027
419,Trabalho Serviços,24533.617160812337
419,Educação,45397.46692403506
419,Compras,3052.6580112708534
419,Saúde,662.3784892139869
419,Lazer,2322.6644667010632
419,Procurar Emprego,0
419,Assuntos Pessoais,4308.630118996689
419,Refeição,1813.158492522694
420,Trabalho Indústria,1568.032401923567
420,Trabalho Comércio,6264.882609750752
420,Trabalho Serviços,4758.808604876208
420,Educação,2015.1134999923015
420,Compras,2008.724437391766
420,Saúde,457.7537353430719
420,Lazer,1183.34510771062
420,Procurar Emprego,0
420,Assuntos Pessoais,413.80006493966107
420,Refeição,531.7796239258928
421,Trabalho Indústria,13908.797413909704
421,Trabalho Comércio,11352.242241502168
421,Trabalho Serviços,27795.72264485178
421,Educação,15358.061337147035
421,Compras,2232.6848584203553
421,Saúde,2142.07349339149
421,Lazer,2400.2022413478317
421,Procurar Emprego,0
421,Assuntos Pessoais,3904.403977085469
421,Refeição,408.02538134451413
422,Trabalho Indústria,14686.41858640788
422,Trabalho Comércio,22385.06952222085
422,Trabalho Serviços,97997.73454290573
422,Educação,102554.37286930416
422,Compras,16017.022566363614
422,Saúde,30693.546862338102
422,Lazer,15128.02348901731
422,Procurar Emprego,967.4882966739056
422,Assuntos Pessoais,30590.5151364701
422,Refeição,5043.460923506966
423,Trabalho Indústria,2563.270560674842
423,Trabalho Comércio,5864.761576014263
423,Trabalho Serviços,12604.688418483622
423,Educação,19052.11345313493
423,Compras,1846.3280531339165
423,Saúde,1633.934986023811
423,Lazer,3730.1474666300323
423,Procurar Emprego,0
423,Assuntos Pessoais,1503.9995666273933
423,Refeição,240.21377626046876
424,Trabalho Indústria,4366.262129499891
424,Trabalho Comércio,2562.4002174226357
424,Trabalho Serviços,12229.018442534732
424,Educação,18306.257943408065
424,Compras,283.3685686872374
424,Saúde,3234.7123003142115
424,Lazer,1229.9938054415488
424,Procurar Emprego,0
424,Assuntos Pessoais,5038.600103506522
424,Refeição,0
425,Trabalho Indústria,7068.291140250497
425,Trabalho Comércio,3152.4152385091197
425,Trabalho Serviços,5837.114166285591
425,Educação,14168.355817288308
425,Compras,120.97582907009951
425,Saúde,3838.0201276822236
425,Lazer,1512.3365644917872
425,Procurar Emprego,407.118078085393
425,Assuntos Pessoais,948.4225797955073
425,Refeição,175.93751117833588
426,Trabalho Indústria,4005.3158240940047
426,Trabalho Comércio,1633.119816064884
426,Trabalho Serviços,14873.56664086614
426,Educação,19072.518063459866
426,Compras,3067.514431983588
426,Saúde,1525.6252189382224
426,Lazer,1637.6747254839765
426,Procurar Emprego,210.96760664451884
426,Assuntos Pessoais,4083.832766951989
426,Refeição,49.02373109483868
427,Trabalho Indústria,5940.121161768995
427,Trabalho Comércio,7312.597311902776
427,Trabalho Serviços,19915.715408149717
427,Educação,27882.452193375917
427,Compras,1533.7319933248805
427,Saúde,2878.929023508331
427,Lazer,4033.3296439182054
427,Procurar Emprego,0
427,Assuntos Pessoais,2874.3339581453015
427,Refeição,0
428,Trabalho Indústria,7657.112525639321
428,Trabalho Comércio,8214.473509789977
428,Trabalho Serviços,24081.46492811768
428,Educação,39576.325800617895
428,Compras,2122.7030159906235
428,Saúde,4298.379061055899
428,Lazer,3023.259630341986
428,Procurar Emprego,0
428,Assuntos Pessoais,1424.3816865142278
428,Refeição,392.64453446349944
429,Trabalho Indústria,8821.026032388903
429,Trabalho Comércio,12342.006440531928
429,Trabalho Serviços,18375.957984987635
429,Educação,44141.607805102234
429,Compras,9705.942866099962
429,Saúde,1900.9042916248782
429,Lazer,2175.695196586342
429,Procurar Emprego,320.4662429382344
429,Assuntos Pessoais,2838.4984470492277
429,Refeição,423.9078391279668
430,Trabalho Indústria,10453.675576463716
430,Trabalho Comércio,4138.175086232864
430,Trabalho Serviços,17380.42439222299
430,Educação,29469.00112420338
430,Compras,917.8836756400071
430,Saúde,1454.4881853526078
430,Lazer,1285.8269090376225
430,Procurar Emprego,81.04081344893218
430,Assuntos Pessoais,2726.8019062749772
430,Refeição,234.10087012332266
431,Trabalho Indústria,21639.415765008293
431,Trabalho Comércio,19684.409675316227
431,Trabalho Serviços,28068.0863154064
431,Educação,64279.96402408724
431,Compras,22249.05442296295
431,Saúde,2163.7701431647415
431,Lazer,11197.006532269726
431,Procurar Emprego,0
431,Assuntos Pessoais,12782.356747546331
431,Refeição,270.8546151266291
432,Trabalho Indústria,10918.875628310505
432,Trabalho Comércio,8628.280466396569
432,Trabalho Serviços,39963.840284702615
432,Educação,72987.81502992145
432,Compras,7093.384727729495
432,Saúde,18285.83703537631
432,Lazer,9446.34165414052
432,Procurar Emprego,859.1467020729315
432,Assuntos Pessoais,14197.13765077136
432,Refeição,0
433,Trabalho Indústria,10056.179094818515
433,Trabalho Comércio,7500.090935210456
433,Trabalho Serviços,34086.38847911274
433,Educação,57938.87755225738
433,Compras,3884.6177748270293
433,Saúde,5394.633929311409
433,Lazer,4560.11330557286
433,Procurar Emprego,410.3047129652102
433,Assuntos Pessoais,15207.58249650582
433,Refeição,0
434,Trabalho Indústria,3487.7934202220563
434,Trabalho Comércio,654.7495858276828
434,Trabalho Serviços,358.21416636230225
434,Educação,858.6053702738914
434,Compras,44.366560174127166
434,Saúde,235.87163890145155
434,Lazer,292.4038711962661
434,Procurar Emprego,49.33693016310264
434,Assuntos Pessoais,244.41166526752022
434,Refeição,0
435,Trabalho Indústria,28115.068156247205
435,Trabalho Comércio,3466.2042118679556
435,Trabalho Serviços,15761.056775054018
435,Educação,20907.13201899471
435,Compras,794.8751737223334
435,Saúde,1632.3506864413528
435,Lazer,1278.9462920967032
435,Procurar Emprego,312.8645362569178
435,Assuntos Pessoais,3155.36121883453
435,Refeição,806.9467524561917
436,Trabalho Indústria,15171.462093085083
436,Trabalho Comércio,23648.15404744288
436,Trabalho Serviços,63276.01385275654
436,Educação,93115.66769010105
436,Compras,11007.322640737768
436,Saúde,16995.41384351227
436,Lazer,17618.118199053373
436,Procurar Emprego,2911.00305728108
436,Assuntos Pessoais,17514.52122395142
436,Refeição,1575.3968194961594
437,Trabalho Indústria,24739.465367138273
437,Trabalho Comércio,15210.03629783676
437,Trabalho Serviços,40735.58611624097
437,Educação,112178.62437716646
437,Compras,5384.2564287068135
437,Saúde,12052.951922855567
437,Lazer,2642.8048665811175
437,Procurar Emprego,0
437,Assuntos Pessoais,20253.73681093411
437,Refeição,125.00318252646714
438,Trabalho Indústria,13548.23724983145
438,Trabalho Comércio,10388.96094533681
438,Trabalho Serviços,20605.30885822904
438,Educação,60153.29989004137
438,Compras,2238.2939562511906
438,Saúde,9320.60180097389
438,Lazer,4315.762791818917
438,Procurar Emprego,0
438,Assuntos Pessoais,1822.1723126276022
438,Refeição,0
439,Trabalho Indústria,2879.378800553648
439,Trabalho Comércio,1320.19648436861
439,Trabalho Serviços,6047.127260961326
439,Educação,10009.398694817615
439,Compras,1005.5387466886422
439,Saúde,868.3773098629076
439,Lazer,341.11147562275005
439,Procurar Emprego,295.7348652947722
439,Assuntos Pessoais,3723.769785493393
439,Refeição,0
440,Trabalho Indústria,12693.421993708365
440,Trabalho Comércio,13805.777630032848
440,Trabalho Serviços,27416.473460278015
440,Educação,55401.276664903155
440,Compras,19685.86334911399
440,Saúde,11017.118396875825
440,Lazer,10455.494666733162
440,Procurar Emprego,543.8988215775696
440,Assuntos Pessoais,25112.93918998854
440,Refeição,262.34226124886163
441,Trabalho Indústria,3470.3743366881326
441,Trabalho Comércio,1673.1793902144948
441,Trabalho Serviços,5316.796847294796
441,Educação,10043.335161312854
441,Compras,1728.7861230517974
441,Saúde,1564.8495628735723
441,Lazer,2220.7863419308183
441,Procurar Emprego,0
441,Assuntos Pessoais,874.0680984009593
441,Refeição,0
442,Trabalho Indústria,3336.138085227406
442,Trabalho Comércio,332.1291084212486
442,Trabalho Serviços,3717.4461191503005
442,Educação,6157.417564228099
442,Compras,1811.493071253871
442,Saúde,569.1607023682061
442,Lazer,1767.1673181633928
442,Procurar Emprego,0
442,Assuntos Pessoais,930.5560393365006
442,Refeição,0
443,Trabalho Indústria,2889.206757063655
443,Trabalho Comércio,411.9904545522162
443,Trabalho Serviços,2133.972429801746
443,Educação,6535.237872792726
443,Compras,439.561202441799
443,Saúde,356.5331922987411
443,Lazer,0
443,Procurar Emprego,549.346198812989
443,Assuntos Pessoais,1163.1431415380475
443,Refeição,0
444,Trabalho Indústria,2908.5578754600356
444,Trabalho Comércio,2581.5990577904963
444,Trabalho Serviços,7760.7387586900795
444,Educação,30741.46706170363
444,Compras,383.2995447113005
444,Saúde,15.380469217940709
444,Lazer,233.6275547823049
444,Procurar Emprego,0
444,Assuntos Pessoais,2840.2329195056072
444,Refeição,0
445,Trabalho Indústria,23330.602024114687
445,Trabalho Comércio,11338.365727792534
445,Trabalho Serviços,43061.18946147805
445,Educação,69102.98656870864
445,Compras,13656.31340086204
445,Saúde,9574.783004369874
445,Lazer,1298.0681357322758
445,Procurar Emprego,493.1953484255329
445,Assuntos Pessoais,5922.5595926490805
445,Refeição,0
446,Trabalho Indústria,28184.66803589847
446,Trabalho Comércio,5939.1439666005945
446,Trabalho Serviços,32680.733757086316
446,Educação,42497.60018192247
446,Compras,3698.0513646914364
446,Saúde,1268.8018519705088
446,Lazer,1068.4081218895099
446,Procurar Emprego,0
446,Assuntos Pessoais,1939.0449859197424
446,Refeição,0
447,Trabalho Indústria,8148.9805489602395
447,Trabalho Comércio,12581.083858327538
447,Trabalho Serviços,33368.77451724708
447,Educação,37738.9180679955
447,Compras,5555.617170157046
447,Saúde,934.7370889817489
447,Lazer,1055.4830259098483
447,Procurar Emprego,0
447,Assuntos Pessoais,5653.597236516918
447,Refeição,0
448,Trabalho Indústria,6366.403912214461
448,Trabalho Comércio,11886.696392524846
448,Trabalho Serviços,43637.77970779307
448,Educação,53066.89655407227
448,Compras,3000.498455531103
448,Saúde,13141.815432749923
448,Lazer,4523.4768361729675
448,Procurar Emprego,0
448,Assuntos Pessoais,1640.4406908421681
448,Refeição,2485.855270962673
449,Trabalho Indústria,13807.344161393321
449,Trabalho Comércio,24124.50954028048
449,Trabalho Serviços,84815.8133767324
449,Educação,72626.79215237185
449,Compras,8218.229706692993
449,Saúde,23515.174581464114
449,Lazer,9913.845860234727
449,Procurar Emprego,3075.6193983623216
449,Assuntos Pessoais,10779.502902526654
449,Refeição,1477.547639734925
450,Trabalho Indústria,17194.560631666252
450,Trabalho Comércio,21739.614510714084
450,Trabalho Serviços,77979.4094851244
450,Educação,88373.69999500281
450,Compras,5489.841367083067
450,Saúde,14629.912247356398
450,Lazer,11155.942399012081
450,Procurar Emprego,1452.8789553420681
450,Assuntos Pessoais,10576.049593534412
450,Refeição,1345.8274546642388
451,Trabalho Indústria,18946.72612579416
451,Trabalho Comércio,15020.98984241092
451,Trabalho Serviços,41005.859203343796
451,Educação,66502.59348045164
451,Compras,6257.243487598855
451,Saúde,4578.7769251216305
451,Lazer,9653.517415120265
451,Procurar Emprego,0
451,Assuntos Pessoais,4119.541038792587
451,Refeição,0
452,Trabalho Indústria,8271.601372596862
452,Trabalho Comércio,5678.133908162015
452,Trabalho Serviços,13739.305119390996
452,Educação,28332.913718735956
452,Compras,1712.338312985249
452,Saúde,1532.998332848113
452,Lazer,556.6200268317688
452,Procurar Emprego,0
452,Assuntos Pessoais,1164.7772927395945
452,Refeição,0
453,Trabalho Indústria,793.7907437795998
453,Trabalho Comércio,2224.3379527760912
453,Trabalho Serviços,13373.087852302519
453,Educação,12328.370038678622
453,Compras,1338.206625410624
453,Saúde,0
453,Lazer,3505.334669048561
453,Procurar Emprego,81.04081344893218
453,Assuntos Pessoais,912.8401487752874
453,Refeição,0
454,Trabalho Indústria,29770.78461629918
454,Trabalho Comércio,24515.725257669976
454,Trabalho Serviços,57943.99659503093
454,Educação,83691.97455397157
454,Compras,8474.758282367025
454,Saúde,8408.274965033546
454,Lazer,5953.223370404825
454,Procurar Emprego,0
454,Assuntos Pessoais,5102.635452248667
454,Refeição,1482.1365883921758
455,Trabalho Indústria,13442.506061505801
455,Trabalho Comércio,11008.116007545766
455,Trabalho Serviços,46786.8395183545
455,Educação,60903.66786343247
455,Compras,12574.848271176994
455,Saúde,11613.29571076511
455,Lazer,9031.032073587317
455,Procurar Emprego,1079.4619389516142
455,Assuntos Pessoais,10700.544890047899
455,Refeição,2177.4343337961764
456,Trabalho Indústria,16601.314355836712
456,Trabalho Comércio,14590.245733446227
456,Trabalho Serviços,26596.53781905934
456,Educação,61404.34571006387
456,Compras,10692.807144843802
456,Saúde,19683.797855568155
456,Lazer,1589.744932177495
456,Procurar Emprego,1469.7461876441093
456,Assuntos Pessoais,14363.76800595359
456,Refeição,47.69647308790774
457,Trabalho Indústria,40721.86330265935
457,Trabalho Comércio,16917.390055268716
457,Trabalho Serviços,34595.11451163072
457,Educação,67034.74890378816
457,Compras,2588.386305477749
457,Saúde,3193.118840421671
457,Lazer,1265.6789783940508
457,Procurar Emprego,0
457,Assuntos Pessoais,15811.980664796605
457,Refeição,1673.2965315935369
458,Trabalho Indústria,15318.580975142851
458,Trabalho Comércio,9268.348700339466
458,Trabalho Serviços,17291.952678638132
458,Educação,30335.899586148345
458,Compras,7479.300098465464
458,Saúde,2544.5200944734997
458,Lazer,7196.773968310212
458,Procurar Emprego,1553.9289962668659
458,Assuntos Pessoais,1172.4917591626217
458,Refeição,137.05985397174197
459,Trabalho Indústria,5349.604173260466
459,Trabalho Comércio,6269.723911887511
459,Trabalho Serviços,16492.065272427164
459,Educação,43181.78668389519
459,Compras,360.6094156157299
459,Saúde,798.9141641574921
459,Lazer,3983.4598097882354
459,Procurar Emprego,0
459,Assuntos Pessoais,6147.392916313666
459,Refeição,0
460,Trabalho Indústria,2981.8488889746304
460,Trabalho Comércio,14144.756326557803
460,Trabalho Serviços,38026.56192305312
460,Educação,45611.829168637494
460,Compras,7084.400542547781
460,Saúde,9288.090030147074
460,Lazer,1522.2643128285458
460,Procurar Emprego,0
460,Assuntos Pessoais,6076.846296739372
460,Refeição,23.68684310804461
461,Trabalho Indústria,4803.713234646722
461,Trabalho Comércio,7137.466348190589
461,Trabalho Serviços,20076.845556752764
461,Educação,32088.99232541228
461,Compras,2702.9805812151303
461,Saúde,2340.735382193865
461,Lazer,3339.455131972111
461,Procurar Emprego,803.2047249662131
461,Assuntos Pessoais,4347.751666279735
461,Refeição,84.54722801049203
462,Trabalho Indústria,7442.399029644532
462,Trabalho Comércio,12277.385846221765
462,Trabalho Serviços,39994.70923127758
462,Educação,52852.16028587647
462,Compras,4973.719021304083
462,Saúde,8842.928073176996
462,Lazer,13517.382913280613
462,Procurar Emprego,286.8366715003455
462,Assuntos Pessoais,7652.572118199066
462,Refeição,788.9875284073808
463,Trabalho Indústria,4356.842783358049
463,Trabalho Comércio,7173.634937722478
463,Trabalho Serviços,33072.74787348422
463,Educação,55801.583730237995
463,Compras,4549.134585318358
463,Saúde,1392.7492847263497
463,Lazer,2204.4943287037377
463,Procurar Emprego,0
463,Assuntos Pessoais,5991.473593543698
463,Refeição,0
464,Trabalho Indústria,2997.062555314963
464,Trabalho Comércio,7695.5555039819465
464,Trabalho Serviços,31015.148778009545
464,Educação,43865.84440287443
464,Compras,6831.5647299394805
464,Saúde,5131.094709077036
464,Lazer,13750.824786073565
464,Procurar Emprego,365.0216784918852
464,Assuntos Pessoais,3594.7931405291893
464,Refeição,464.4724315951025
465,Trabalho Indústria,10663.050370918214
465,Trabalho Comércio,11109.104142775988
465,Trabalho Serviços,51765.69193754227
465,Educação,86470.60751678183
465,Compras,6187.952216606355
465,Saúde,6434.041131637212
465,Lazer,8810.935141735721
465,Procurar Emprego,678.5198030150952
465,Assuntos Pessoais,4060.132109787863
465,Refeição,0
466,Trabalho Indústria,21644.128063690307
466,Trabalho Comércio,11974.904426214658
466,Trabalho Serviços,37556.24240454913
466,Educação,49141.703943246204
466,Compras,8349.201903842686
466,Saúde,1161.9235077842256
466,Lazer,3397.9305641449187
466,Procurar Emprego,0
466,Assuntos Pessoais,3913.6988686332584
466,Refeição,681.4481254139663
467,Trabalho Indústria,4399.864661636531
467,Trabalho Comércio,2156.63959323028
467,Trabalho Serviços,11237.472840484781
467,Educação,12498.114535043844
467,Compras,1029.5802654492695
467,Saúde,359.1352044574795
467,Lazer,159.20992200736092
467,Procurar Emprego,82.70030214028792
467,Assuntos Pessoais,1172.3275497863501
467,Refeição,0
468,Trabalho Indústria,17770.11799528244
468,Trabalho Comércio,26080.464200116054
468,Trabalho Serviços,45245.49240256537
468,Educação,110797.02529124597
468,Compras,5025.0292221864365
468,Saúde,11344.295329013192
468,Lazer,20116.847277548877
468,Procurar Emprego,165.37192025266353
468,Assuntos Pessoais,20980.51733943294
468,Refeição,260.39000948635646
469,Trabalho Indústria,747.4914631052881
469,Trabalho Comércio,444.4759699321425
469,Trabalho Serviços,1917.7316610281027
469,Educação,2904.4439163694756
469,Compras,196.2908658607709
469,Saúde,120.15200680055068
469,Lazer,176.82496073423047
469,Procurar Emprego,0
469,Assuntos Pessoais,194.66986774930643
469,Refeição,0
470,Trabalho Indústria,3536.6341826662356
470,Trabalho Comércio,906.4075015446537
470,Trabalho Serviços,4639.818974278438
470,Educação,2914.0036320151867
470,Compras,629.2124377938244
470,Saúde,247.26293077115668
470,Lazer,1684.1874721272602
470,Procurar Emprego,0
470,Assuntos Pessoais,616.5101447108286
470,Refeição,0
471,Trabalho Indústria,2702.2147386442634
471,Trabalho Comércio,2092.1584463177587
471,Trabalho Serviços,3876.869426893498
471,Educação,9537.196026275888
471,Compras,266.214935904386
471,Saúde,469.33665043707424
471,Lazer,430.07701241874986
471,Procurar Emprego,0
471,Assuntos Pessoais,567.4369950990197
471,Refeição,309.2943289602865
472,Trabalho Indústria,7186.296629358174
472,Trabalho Comércio,3604.3689849157677
472,Trabalho Serviços,17507.38646345674
472,Educação,30237.212856463142
472,Compras,4932.83147036036
472,Saúde,639.5573166487357
472,Lazer,3733.0968182336255
472,Procurar Emprego,0
472,Assuntos Pessoais,3436.849164179624
472,Refeição,0
473,Trabalho Indústria,2167.661887592273
473,Trabalho Comércio,2107.817441661063
473,Trabalho Serviços,5566.544120155167
473,Educação,11592.563492579377
473,Compras,347.5477774926923
473,Saúde,181.41545912028272
473,Lazer,167.4791275433344
473,Procurar Emprego,94.52851474710964
473,Assuntos Pessoais,3220.1500105193077
473,Refeição,0
474,Trabalho Indústria,2515.7993314305954
474,Trabalho Comércio,322.32218086322945
474,Trabalho Serviços,1953.0601695105802
474,Educação,3084.442276166957
474,Compras,304.48500793017905
474,Saúde,71.31860030662504
474,Lazer,277.02763814933815
474,Procurar Emprego,0
474,Assuntos Pessoais,309.20922769196403
474,Refeição,0
475,Trabalho Indústria,3897.85550503386
475,Trabalho Comércio,2862.4109307971166
475,Trabalho Serviços,10972.014983251234
475,Educação,17774.92947238171
475,Compras,2931.3532675586034
475,Saúde,1914.2093000219309
475,Lazer,530.6336686224901
475,Procurar Emprego,396.46374218890355
475,Assuntos Pessoais,2936.853708633267
475,Refeição,0
476,Trabalho Indústria,23056.79612300176
476,Trabalho Comércio,10667.845809731958
476,Trabalho Serviços,58539.520581167366
476,Educação,53961.23676652673
476,Compras,4330.7075110648275
476,Saúde,5305.4407582042595
476,Lazer,859.6581995923447
476,Procurar Emprego,226.5034696545491
476,Assuntos Pessoais,18515.49946835751
476,Refeição,208.40402201316942
477,Trabalho Indústria,5763.89774716131
477,Trabalho Comércio,7748.877970620921
477,Trabalho Serviços,37771.80024364506
477,Educação,52804.97765317612
477,Compras,1902.038756412531
477,Saúde,1843.1768808984825
477,Lazer,4619.030001092913
477,Procurar Emprego,400.46196431677714
477,Assuntos Pessoais,2106.1598175752993
477,Refeição,2854.144325965394
478,Trabalho Indústria,19048.24180514574
478,Trabalho Comércio,12743.342025990307
478,Trabalho Serviços,67703.43741866572
478,Educação,2275.264154474696
478,Compras,4491.573976639483
478,Saúde,2730.740934533576
478,Lazer,5722.35468494806
478,Procurar Emprego,1361.0512725170047
478,Assuntos Pessoais,5522.888839854583
478,Refeição,7035.84769692538
479,Trabalho Indústria,2058.094851938576
479,Trabalho Comércio,1258.7101096051208
479,Trabalho Serviços,5551.659294264991
479,Educação,2944.26202535258
479,Compras,449.6921678260125
479,Saúde,0
479,Lazer,2158.1861893469954
479,Procurar Emprego,0
479,Assuntos Pessoais,678.5198030150952
479,Refeição,601.1427411522022
480,Trabalho Indústria,4012.8511632647237
480,Trabalho Comércio,3317.176251432884
480,Trabalho Serviços,15148.847186113546
480,Educação,32778.422029197776
480,Compras,3112.128904032949
480,Saúde,896.105302034452
480,Lazer,311.93526988581925
480,Procurar Emprego,0
480,Assuntos Pessoais,2468.7225631001143
480,Refeição,52.3388221750484
481,Trabalho Indústria,2584.1460567251997
481,Trabalho Comércio,10678.94491969872
481,Trabalho Serviços,29856.722524965808
481,Educação,51694.42015465679
481,Compras,693.226293190898
481,Saúde,638.7941497638423
481,Lazer,4153.579479095613
481,Procurar Emprego,0
481,Assuntos Pessoais,6544.034255090069
481,Refeição,142.87547895162706
482,Trabalho Indústria,6285.010607926565
482,Trabalho Comércio,2099.861402382541
482,Trabalho Serviços,12613.791475030179
482,Educação,14891.889333675817
482,Compras,2115.976709842106
482,Saúde,958.0831156563856
482,Lazer,626.4961875796879
482,Procurar Emprego,648.3600097718333
482,Assuntos Pessoais,2241.099593551236
482,Refeição,0
483,Trabalho Indústria,1730.454028330406
483,Trabalho Comércio,1289.654691895007
483,Trabalho Serviços,5012.842958882526
483,Educação,2478.952527529438
483,Compras,535.734864713419
483,Saúde,2.4071629321359618
483,Lazer,240.26960798849836
483,Procurar Emprego,0
483,Assuntos Pessoais,122.99511086308277
483,Refeição,649.3890255129674
484,Trabalho Indústria,8755.92769049124
484,Trabalho Comércio,12339.387811163466
484,Trabalho Serviços,35340.61694782753
484,Educação,63688.40228162949
484,Compras,3577.3288717411224
484,Saúde,3904.7331096705802
484,Lazer,5463.320669196515
484,Procurar Emprego,2140.260539828811
484,Assuntos Pessoais,14163.753876350183
484,Refeição,122.25919046137147
485,Trabalho Indústria,9850.703338805914
485,Trabalho Comércio,11358.27129003558
485,Trabalho Serviços,40607.02288840104
485,Educação,96482.35885620689
485,Compras,6960.900812417284
485,Saúde,9256.772065437674
485,Lazer,6085.581233329673
485,Procurar Emprego,929.1656744798986
485,Assuntos Pessoais,11483.309514285462
485,Refeição,301.3886104015463
486,Trabalho Indústria,2871.802215084315
486,Trabalho Comércio,12828.872519766108
486,Trabalho Serviços,24313.842862194404
486,Educação,55739.09874283029
486,Compras,4630.219923790305
486,Saúde,6826.744482728077
486,Lazer,1881.391705316937
486,Procurar Emprego,484.44557635628706
486,Assuntos Pessoais,5360.963845490063
486,Refeição,713.4706735314021
487,Trabalho Indústria,3265.5509619731556
487,Trabalho Comércio,2828.7329141808736
487,Trabalho Serviços,10592.239115231541
487,Educação,20334.68531613586
487,Compras,1314.7447981615542
487,Saúde,2070.608511205017
487,Lazer,1313.3669884808933
487,Procurar Emprego,0
487,Assuntos Pessoais,1007.565658118635
487,Refeição,0
488,Trabalho Indústria,3892.1075589749307
488,Trabalho Comércio,5139.112796908798
488,Trabalho Serviços,13218.197667872631
488,Educação,33229.42106959037
488,Compras,2456.534214392643
488,Saúde,1672.1544535967416
488,Lazer,1587.8770499755565
488,Procurar Emprego,0
488,Assuntos Pessoais,5573.584228256246
488,Refeição,0
489,Trabalho Indústria,4649.665173678139
489,Trabalho Comércio,11253.855557727555
489,Trabalho Serviços,18278.805720037355
489,Educação,14581.46625777502
489,Compras,9473.267232452075
489,Saúde,16238.481921764274
489,Lazer,2441.754043537516
489,Procurar Emprego,1244.4610603283277
489,Assuntos Pessoais,10827.444549391235
489,Refeição,1874.9505328121377
490,Trabalho Indústria,2571.5374235569584
490,Trabalho Comércio,11327.971787568935
490,Trabalho Serviços,25212.32499437246
490,Educação,17864.37018928457
490,Compras,5313.854583894602
490,Saúde,1719.8917392881697
490,Lazer,2858.747249350628
490,Procurar Emprego,0
490,Assuntos Pessoais,5254.562379945811
490,Refeição,1541.7031422481105
491,Trabalho Indústria,3054.0389486211525
491,Trabalho Comércio,5127.077107864122
491,Trabalho Serviços,23421.15201769648
491,Educação,25192.617054320297
491,Compras,2332.598470799291
491,Saúde,1179.9437282896865
491,Lazer,2863.483449910896
491,Procurar Emprego,21.27966530459841
491,Assuntos Pessoais,5743.187754929421
491,Refeição,610.3066959165295
492,Trabalho Indústria,6652.247802485182
492,Trabalho Comércio,3800.756236801844
492,Trabalho Serviços,49547.55810695084
492,Educação,51652.32891183315
492,Compras,3158.4003353462276
492,Saúde,10613.132381562022
492,Lazer,20950.774038001695
492,Procurar Emprego,36.4255434239194
492,Assuntos Pessoais,9569.093165452829
492,Refeição,3448.784610812893
493,Trabalho Indústria,3018.9183685488715
493,Trabalho Comércio,3974.972631582212
493,Trabalho Serviços,6510.483048176956
493,Educação,14711.301058003719
493,Compras,4194.33083264941
493,Saúde,914.7149728258739
493,Lazer,435.6488807680453
493,Procurar Emprego,0
493,Assuntos Pessoais,1697.0707594503838
493,Refeição,0
494,Trabalho Indústria,5562.417310391295
494,Trabalho Comércio,4628.333271478408
494,Trabalho Serviços,17794.15089201394
494,Educação,42010.69107901354
494,Compras,4347.335123903639
494,Saúde,2110.6443651562904
494,Lazer,3688.3965930193526
494,Procurar Emprego,1140.086394397939
494,Assuntos Pessoais,3236.7625288633767
494,Refeição,236.11939008414373
495,Trabalho Indústria,7605.8793530768135
495,Trabalho Comércio,20191.982132975838
495,Trabalho Serviços,37277.59163847058
495,Educação,55595.46363798262
495,Compras,6572.256733123825
495,Saúde,3524.603290492946
495,Lazer,7613.7359371598395
495,Procurar Emprego,847.2881293211042
495,Assuntos Pessoais,10838.43094838707
495,Refeição,580.3477482010775
496,Trabalho Indústria,3768.705306398273
