COD_ZONA,FAIXA_RENDA,QTD
467,3.816 a 7.632,2697.304582579956
467,7.632 a 11.448,522.0911035599995
467,mais de 11.448,223.12925059999978
468,até 1.908,36776.07497624999
468,1.908 a 3.816,88959.21592517092
468,3.816 a 7.632,26882.732308931118
468,7.632 a 11.448,0
468,mais de 11.448,0
469,até 1.908,1990.9322556355755
469,1.908 a 3.816,2544.9795955468076
469,3.816 a 7.632,630.2470672328146
469,7.632 a 11.448,91.84241810050702
469,mais de 11.448,0
470,até 1.908,2452.9101667619025
470,1.908 a 3.816,3573.377924723806
470,3.816 a 7.632,1907.7130934095221
470,7.632 a 11.448,0
470,mais de 11.448,0
471,até 1.908,5231.8227007512705
471,1.908 a 3.816,7311.739523616406
471,3.816 a 7.632,2066.585615400275
471,7.632 a 11.448,215.29170159782586
471,mais de 11.448,379.55904221359265
472,até 1.908,5949.521561156395
472,1.908 a 3.816,29278.027932605786
472,3.816 a 7.632,4730.450108524245
472,7.632 a 11.448,0
472,mais de 11.448,0
473,até 1.908,4928.29848691787
473,1.908 a 3.816,11512.783391041621
473,3.816 a 7.632,3036.591983079491
473,7.632 a 11.448,1475.3305872807014
473,mais de 11.448,0
474,até 1.908,2487.292447498475
474,1.908 a 3.816,3171.184124574694
474,3.816 a 7.632,292.52259300000003
474,7.632 a 11.448,0
474,mais de 11.448,0
475,até 1.908,10267.388641696962
475,1.908 a 3.816,13992.7293250476
475,3.816 a 7.632,5301.483837082252
475,7.632 a 11.448,433.4016017922075
475,mais de 11.448,0
476,até 1.908,21588.05372947039
476,1.908 a 3.816,38036.815544539895
476,3.816 a 7.632,17269.876131038127
476,7.632 a 11.448,4042.5133528356464
476,mais de 11.448,2029.72824741818
477,até 1.908,8241.23268722377
477,1.908 a 3.816,14831.125245671317
477,3.816 a 7.632,11513.660609310475
477,7.632 a 11.448,4022.139282207427
477,mais de 11.448,7696.847310338041
478,até 1.908,0
478,1.908 a 3.816,0
478,3.816 a 7.632,0
478,7.632 a 11.448,0
478,mais de 11.448,0
479,até 1.908,0
479,1.908 a 3.816,0
479,3.816 a 7.632,0
479,7.632 a 11.448,0
479,mais de 11.448,0
480,até 1.908,5472.336610588223
480,1.908 a 3.816,27795.833883902145
480,3.816 a 7.632,8520.594049202433
480,7.632 a 11.448,0
480,mais de 11.448,261.2422824545454
481,até 1.908,9297.278310421061
481,1.908 a 3.816,45219.598231580996
481,3.816 a 7.632,10273.120544246975
481,7.632 a 11.448,0
481,mais de 11.448,0
482,até 1.908,4143.5216027948745
482,1.908 a 3.816,11191.444656641035
482,3.816 a 7.632,4187.021452529919
482,7.632 a 11.448,0
482,mais de 11.448,272.01279661538496
483,até 1.908,45.556142933333284
483,1.908 a 3.816,1002.3609882750001
483,3.816 a 7.632,1243.0983937083333
483,7.632 a 11.448,144.850856375
483,mais de 11.448,883.1342245000001
484,até 1.908,33562.25007488349
484,1.908 a 3.816,81819.30094611047
484,3.816 a 7.632,15067.530301263752
484,7.632 a 11.448,1243.9219388502036
484,mais de 11.448,0
485,até 1.908,22297.63284925435
485,1.908 a 3.816,60777.65274120221
485,3.816 a 7.632,23565.284062281604
485,7.632 a 11.448,4032.4280491475693
485,mais de 11.448,0
486,até 1.908,14916.809933846169
486,1.908 a 3.816,46584.46299267953
486,3.816 a 7.632,8142.7270117323815
486,7.632 a 11.448,0
486,mais de 11.448,0
487,até 1.908,3576.3149327872366
487,1.908 a 3.816,18322.584605605352
487,3.816 a 7.632,9684.96513666988
487,7.632 a 11.448,432.5211221428571
487,mais de 11.448,1766.6043190414746
488,até 1.908,12603.013430990124
488,1.908 a 3.816,22315.16790532558
488,3.816 a 7.632,3866.491419568581
488,7.632 a 11.448,1806.3045494961439
488,mais de 11.448,3057.0148941639654
489,até 1.908,710.2619424966578
489,1.908 a 3.816,1111.5350420943087
489,3.816 a 7.632,2036.3065619497702
489,7.632 a 11.448,134.53565937777796
489,mais de 11.448,462.3608711351404
490,até 1.908,937.3088279607836
490,1.908 a 3.816,3821.023298358285
490,3.816 a 7.632,4813.047447196078
490,7.632 a 11.448,1169.0438246666658
490,mais de 11.448,781.5751658431366
491,até 1.908,5496.457250628422
491,1.908 a 3.816,10910.315636805359
491,3.816 a 7.632,12726.90799752057
491,7.632 a 11.448,3071.243397063655
491,mais de 11.448,4695.070265653098
492,até 1.908,7554.147114018883
492,1.908 a 3.816,24719.51235094728
492,3.816 a 7.632,23476.065868338927
492,7.632 a 11.448,4145.607210086552
492,mais de 11.448,366.67650333333324
493,até 1.908,8290.608376910599
493,1.908 a 3.816,14416.474702448704
493,3.816 a 7.632,8323.914671953888
493,7.632 a 11.448,0
493,mais de 11.448,0
494,até 1.908,11946.557959576818
494,1.908 a 3.816,30257.499625870132
494,3.816 a 7.632,12988.892697689065
494,7.632 a 11.448,4964.12710271679
494,mais de 11.448,3405.9360336206923
495,até 1.908,26468.238633090597
495,1.908 a 3.816,56241.24225572799
495,3.816 a 7.632,30988.995199608275
495,7.632 a 11.448,8270.526958934424
495,mais de 11.448,0
496,até 1.908,11028.192364095237
496,1.908 a 3.816,26862.634091768505
496,3.816 a 7.632,28455.177264612852
496,7.632 a 11.448,3260.98680212066
496,mais de 11.448,2451.9994936470557
497,até 1.908,2337.409886659519
497,1.908 a 3.816,4745.3835698529665
497,3.816 a 7.632,4752.869884677216
497,7.632 a 11.448,658.0358652076114
497,mais de 11.448,296.3038803559321
498,até 1.908,430.2082291789483
498,1.908 a 3.816,6218.82695467106
498,3.816 a 7.632,4090.8371389486906
498,7.632 a 11.448,185.7511759578951
498,mais de 11.448,674.3743464631592
499,até 1.908,35196.14657967301
499,1.908 a 3.816,55823.360441727404
499,3.816 a 7.632,34357.728556428774
499,7.632 a 11.448,2294.572844326174
499,mais de 11.448,1668.1767117029638
500,até 1.908,13191.062723076688
500,1.908 a 3.816,28093.55014014539
500,3.816 a 7.632,8532.399565466383
500,7.632 a 11.448,0
500,mais de 11.448,0
501,até 1.908,13091.925084690965
501,1.908 a 3.816,26119.718434429986
501,3.816 a 7.632,9370.332919225955
501,7.632 a 11.448,1407.4055902702723
501,mais de 11.448,1312.6219617142851
502,até 1.908,4105.102798256909
502,1.908 a 3.816,14305.670531004376
502,3.816 a 7.632,1855.9870383506557
502,7.632 a 11.448,475.2425125465124
502,mais de 11.448,0
503,até 1.908,1665.6414646636174
503,1.908 a 3.816,2472.059843702461
503,3.816 a 7.632,1463.0161543661927
503,7.632 a 11.448,302.2844189096992
503,mais de 11.448,0
504,até 1.908,14960.850744589758
504,1.908 a 3.816,68106.75607253483
504,3.816 a 7.632,23240.41639020698
504,7.632 a 11.448,0
504,mais de 11.448,0
505,até 1.908,911.1339977499997
505,1.908 a 3.816,1013.671179944444
505,3.816 a 7.632,2101.591834727272
505,7.632 a 11.448,1248.4681679015143
505,mais de 11.448,2658.135560666665
506,até 1.908,948.0190012390519
506,1.908 a 3.816,7167.357347250478
506,3.816 a 7.632,17392.815755050866
506,7.632 a 11.448,5086.58223321362
506,mais de 11.448,2666.223543881788
507,até 1.908,2021.073154735539
507,1.908 a 3.816,8628.423503429758
507,3.816 a 7.632,7272.471124647809
507,7.632 a 11.448,1778.378726458227
507,mais de 11.448,3624.656942880734
508,até 1.908,52191.50893891163
508,1.908 a 3.816,59080.314444494696
508,3.816 a 7.632,19697.788516484845
508,7.632 a 11.448,5655.042564642743
508,mais de 11.448,2228.3354365972245
509,até 1.908,2922.901295693946
509,1.908 a 3.816,2582.0976700196065
509,3.816 a 7.632,0
509,7.632 a 11.448,0
509,mais de 11.448,0
510,até 1.908,0
510,1.908 a 3.816,0
510,3.816 a 7.632,0
510,7.632 a 11.448,0
510,mais de 11.448,0
511,até 1.908,9707.092166973973
511,1.908 a 3.816,23230.61719897793
511,3.816 a 7.632,3178.281299015008
511,7.632 a 11.448,0
511,mais de 11.448,0
512,até 1.908,10887.72812503235
512,1.908 a 3.816,27593.452517170786
512,3.816 a 7.632,11533.29283703543
512,7.632 a 11.448,0
512,mais de 11.448,542.5165455906772
513,até 1.908,595.8686837709886
513,1.908 a 3.816,1394.6652114242422
513,3.816 a 7.632,298.8401613045205
513,7.632 a 11.448,146.9594385454546
513,mais de 11.448,1150.667315575758
514,até 1.908,33369.42492512413
514,1.908 a 3.816,58219.13504097533
514,3.816 a 7.632,11298.216789506469
514,7.632 a 11.448,1203.684944
514,mais de 11.448,535.5350134693898
515,até 1.908,35536.52856628267
515,1.908 a 3.816,69720.17274969045
515,3.816 a 7.632,13228.751979071136
515,7.632 a 11.448,2335.5549106407466
515,mais de 11.448,0
516,até 1.908,11529.921591001768
516,1.908 a 3.816,43728.047157868765
516,3.816 a 7.632,43717.03759166075
516,7.632 a 11.448,14548.025096959404
516,mais de 11.448,18084.94741113603
517,até 1.908,6641.4098070941545
517,1.908 a 3.816,9211.914592370125
517,3.816 a 7.632,1987.9864168360386
517,7.632 a 11.448,265.69248749999997
517,mais de 11.448,0
