COD_ZONA,MODO_PRINCIPAL,QTD
61,Transporte escolar,1484.5447641349201
61,Dirigindo automóvel,16621.37203273663
61,Passageiro de automóvel,7331.4786339931425
61,Táxi convencional,735.5976617533005
61,Táxi não convencional,1106.3314955005892
61,Dirigindo moto,1145.5477478502712
61,Passageiro de moto,0
61,Bicicleta,298.2382997081461
61,A pé,17751.974342240606
61,Outros,0
62,Metrô,6279.107711180612
62,Trem,340.9446569364623
62,Ônibus,17000.936057080577
62,Transporte fretado,0
62,Transporte escolar,223.744375631752
62,Dirigindo automóvel,13027.581690759367
62,Passageiro de automóvel,3642.012158242785
62,Táxi convencional,425.0120752128653
62,Táxi não convencional,1024.879480002575
62,Dirigindo moto,415.0574293057069
62,Passageiro de moto,0
62,Bicicleta,418.9133834634269
62,A pé,5938.420668607815
62,Outros,0
63,Metrô,10988.569234439328
63,Trem,0
63,Ônibus,10632.980239426313
63,Transporte fretado,0
63,Transporte escolar,891.4719092772433
63,Dirigindo automóvel,8469.806142718278
63,Passageiro de automóvel,3527.5751359233936
63,Táxi convencional,421.8542751856946
63,Táxi não convencional,160.0805385330274
63,Dirigindo moto,399.4172504060001
63,Passageiro de moto,218.89540172739433
63,Bicicleta,150.59380201583605
63,A pé,2282.648052401736
63,Outros,0
64,Metrô,9391.12971943162
64,Trem,1232.7392654318473
64,Ônibus,22373.500056482753
64,Transporte fretado,120.10062829944525
64,Transporte escolar,2660.779189069911
64,Dirigindo automóvel,27044.324093762134
64,Passageiro de automóvel,8868.388124328269
64,Táxi convencional,674.4110687944852
64,Táxi não convencional,2908.4618384235077
64,Dirigindo moto,2213.9811828332695
64,Passageiro de moto,0
64,Bicicleta,2962.658829260385
64,A pé,24155.30472537338
64,Outros,0
65,Metrô,2107.4737808856476
65,Trem,966.7327304507594
65,Ônibus,12568.498402776162
65,Transporte fretado,0
65,Transporte escolar,1762.1848945491263
65,Dirigindo automóvel,21392.783598739472
65,Passageiro de automóvel,7332.277326898637
65,Táxi convencional,858.754036026538
65,Táxi não convencional,3572.2188620951465
65,Dirigindo moto,3308.227542647814
65,Passageiro de moto,50.79116688511984
65,Bicicleta,795.8552592255062
65,A pé,13615.366295934988
65,Outros,0
66,Metrô,6930.336752454569
66,Trem,595.5222267585496
66,Ônibus,13841.332429607823
66,Transporte fretado,0
66,Transporte escolar,2814.127156001157
66,Dirigindo automóvel,18103.545996628683
66,Passageiro de automóvel,6013.355616338243
66,Táxi convencional,620.7079935054892
66,Táxi não convencional,2267.041170588983
66,Dirigindo moto,2630.930880431864
66,Passageiro de moto,423.9482751523167
66,Bicicleta,278.3682223078694
66,A pé,5419.012307190005
66,Outros,0
67,Metrô,3505.8419424300464
67,Trem,477.594089037726
67,Ônibus,8988.042405029679
67,Transporte fretado,0
67,Transporte escolar,504.10555553246013
67,Dirigindo automóvel,7250.354262971715
67,Passageiro de automóvel,2222.9905822374185
67,Táxi convencional,373.9544109843744
67,Táxi não convencional,1011.3929534066878
67,Dirigindo moto,614.21847521021
67,Passageiro de moto,0
67,Bicicleta,159.24486719312736
67,A pé,7511.3478377094925
67,Outros,85.63144227667891
68,Metrô,15714.586410863863
68,Trem,6976.819382365829
68,Ônibus,32826.79511479963
68,Transporte fretado,457.3635436108493
68,Transporte escolar,2905.335599167939
68,Dirigindo automóvel,35190.59484598688
68,Passageiro de automóvel,5955.291533746242
68,Táxi convencional,1746.0669578637828
68,Táxi não convencional,4951.108685929546
68,Dirigindo moto,7020.054116819736
68,Passageiro de moto,0
68,Bicicleta,3472.6651487241743
68,A pé,54548.541978311965
68,Outros,85.63144227667891
69,Metrô,6571.003330708227
69,Trem,1035.589878170115
69,Ônibus,12106.804282416728
69,Transporte fretado,0
69,Transporte escolar,114.15099192949285
69,Dirigindo automóvel,15699.574301698027
69,Passageiro de automóvel,4638.357877260562
69,Táxi convencional,885.0452814571591
69,Táxi não convencional,1857.6776497236312
69,Dirigindo moto,634.2226942656387
69,Passageiro de moto,0
69,Bicicleta,1695.7863611206005
69,A pé,15487.529194622633
69,Outros,0
70,Metrô,2309.0622937954554
70,Trem,4764.249670015244
70,Ônibus,15240.306480763304
70,Transporte fretado,0
70,Transporte escolar,486.96528226081614
70,Dirigindo automóvel,14511.216184221426
70,Passageiro de automóvel,2746.7991992086518
70,Táxi convencional,430.9532738022775
70,Táxi não convencional,1127.457881841674
70,Dirigindo moto,680.848034851161
70,Passageiro de moto,0
70,Bicicleta,375.0669444238892
70,A pé,11836.965161805088
70,Outros,85.84775882240888
71,Metrô,2677.0756918376187
71,Trem,4289.307370090203
71,Ônibus,12333.94672246138
71,Transporte fretado,0
71,Transporte escolar,1024.7150429442088
71,Dirigindo automóvel,18322.111408579254
71,Passageiro de automóvel,6596.235912763723
71,Táxi convencional,837.4058376448013
71,Táxi não convencional,2643.96967475032
71,Dirigindo moto,2600.1302208293127
71,Passageiro de moto,0
71,Bicicleta,1812.3403509903662
71,A pé,13359.183512952312
71,Outros,199.25125263212064
72,Metrô,6797.303575211785
72,Trem,4369.02353315038
72,Ônibus,11151.489083713243
72,Transporte fretado,748.6903170043398
72,Transporte escolar,1032.623640619914
72,Dirigindo automóvel,16530.41488332617
72,Passageiro de automóvel,3191.681001782054
72,Táxi convencional,578.6123087361234
72,Táxi não convencional,564.8310609728012
72,Dirigindo moto,1393.6692328151748
72,Passageiro de moto,330.0994128916799
72,Bicicleta,1167.1384504757852
72,A pé,12355.12227953342
72,Outros,726.3150934517711
73,Metrô,22763.79126307737
73,Trem,23890.0424063353
73,Ônibus,22660.226668046023
73,Transporte fretado,1527.950921942227
73,Transporte escolar,370.2459930201446
73,Dirigindo automóvel,35247.39627997862
73,Passageiro de automóvel,7083.06111015093
73,Táxi convencional,1032.6723110981325
73,Táxi não convencional,2994.2724580167137
73,Dirigindo moto,3715.423799200564
73,Passageiro de moto,62.48285754122202
73,Bicicleta,2722.449467096209
73,A pé,57224.82926530157
73,Outros,0
74,Metrô,26196.592470858814
74,Trem,307.65466248275885
74,Ônibus,10185.896532595354
74,Transporte fretado,87.49493639814625
74,Transporte escolar,226.7649117071033
74,Dirigindo automóvel,12525.198050424053
74,Passageiro de automóvel,2478.402896233791
74,Táxi convencional,644.930283351165
74,Táxi não convencional,1864.407611615603
74,Dirigindo moto,923.3706077915047
74,Passageiro de moto,0
74,Bicicleta,710.515836964972
74,A pé,20410.257213278735
74,Outros,55.70908248777539
75,Metrô,7834.578736321154
75,Trem,295.2403486424413
75,Ônibus,6722.682017794672
75,Transporte fretado,112.30718191104489
75,Transporte escolar,598.3053070800274
75,Dirigindo automóvel,10819.75146755929
75,Passageiro de automóvel,2070.976910207797
75,Táxi convencional,1120.273965946076
75,Táxi não convencional,1052.7947180047736
75,Dirigindo moto,264.84775756157467
75,Passageiro de moto,34.946292144551066
75,Bicicleta,245.94956031774984
75,A pé,11577.640808073984
75,Outros,0
76,Metrô,4199.014035914711
76,Trem,120.69323451086046
76,Ônibus,11865.072960747502
76,Transporte fretado,0
76,Transporte escolar,600.5158722014025
76,Dirigindo automóvel,16482.050060409318
76,Passageiro de automóvel,4144.905375812553
76,Táxi convencional,611.0704965678424
76,Táxi não convencional,750.3584410063897
76,Dirigindo moto,1332.0918375287793
76,Passageiro de moto,65.92591024749622
76,Bicicleta,213.71012754263583
76,A pé,10325.998889938397
76,Outros,0
77,Metrô,27027.582406548863
77,Trem,1807.8755539939968
77,Ônibus,15543.251553621443
77,Transporte fretado,38.41011496108801
77,Transporte escolar,1792.8578825961388
77,Dirigindo automóvel,11696.321849059945
77,Passageiro de automóvel,4509.101012479663
77,Táxi convencional,1204.7163428257152
77,Táxi não convencional,7536.302642222791
77,Dirigindo moto,3977.104113963576
77,Passageiro de moto,30.72373579511737
77,Bicicleta,669.1081571524717
77,A pé,20152.31325548293
77,Outros,0
78,Metrô,10980.696633908554
78,Trem,1146.4776263099654
78,Ônibus,8173.550170992849
78,Transporte fretado,0
78,Transporte escolar,689.9578239661632
78,Dirigindo automóvel,13284.057791397205
78,Passageiro de automóvel,3190.9176944283486
78,Táxi convencional,1673.741724353883
78,Táxi não convencional,2924.7790553041013
78,Dirigindo moto,1331.8317779449753
78,Passageiro de moto,0
78,Bicicleta,1243.6927788059002
78,A pé,13572.706733375315
78,Outros,7.147456617064579
79,Metrô,40929.82516027195
79,Trem,65.06025562953965
79,Ônibus,20182.184839794976
79,Transporte fretado,0
79,Transporte escolar,1091.8606235782581
79,Dirigindo automóvel,21096.986154796945
79,Passageiro de automóvel,5451.3334121788685
79,Táxi convencional,1652.994119259017
79,Táxi não convencional,3513.1028447856042
79,Dirigindo moto,2027.6993123837995
79,Passageiro de moto,0
79,Bicicleta,594.2024180768724
79,A pé,27813.050598745638
79,Outros,972.9837258121986
80,Metrô,17680.103929497032
80,Trem,1286.952539567491
80,Ônibus,13588.99709304713
80,Transporte fretado,0
80,Transporte escolar,174.1259548007447
80,Dirigindo automóvel,15085.475533101277
80,Passageiro de automóvel,3778.4053455655376
80,Táxi convencional,1181.9118632152781
80,Táxi não convencional,2614.8300225297353
80,Dirigindo moto,1172.532319271239
80,Passageiro de moto,44.951131121484785
80,Bicicleta,1157.1400042491741
80,A pé,22655.151989850823
80,Outros,427.36182183992105
81,Metrô,13569.522735458722
81,Trem,1383.1253060154004
81,Ônibus,19212.934132821247
81,Transporte fretado,416.6391976251197
81,Transporte escolar,676.0031114248125
81,Dirigindo automóvel,22331.211924906078
81,Passageiro de automóvel,3585.307682664999
81,Táxi convencional,1178.5021633028753
81,Táxi não convencional,3104.504294090191
81,Dirigindo moto,2059.3183704869325
81,Passageiro de moto,34.946292144551066
81,Bicicleta,2048.3836267602233
81,A pé,17764.816174314532
81,Outros,55.70908248777539
82,Metrô,31494.581755843785
82,Trem,12961.476627099464
82,Ônibus,36302.758473347596
82,Transporte fretado,187.89210409593804
82,Transporte escolar,1472.8465704532287
82,Dirigindo automóvel,29434.961035490902
82,Passageiro de automóvel,7021.889304973071
82,Táxi convencional,1412.159343983676
82,Táxi não convencional,3218.010771540137
82,Dirigindo moto,6012.851005683466
82,Passageiro de moto,0
82,Bicicleta,3240.87453686798
82,A pé,31011.61856150266
82,Outros,70.24337405468253
83,Metrô,20364.86365456452
83,Trem,1118.8098175257142
83,Ônibus,13951.914317002625
83,Transporte fretado,0
83,Transporte escolar,927.0625515797096
83,Dirigindo automóvel,20822.76396187947
83,Passageiro de automóvel,6096.466304382237
83,Táxi convencional,916.854317374658
83,Táxi não convencional,2382.9315269149383
83,Dirigindo moto,500.9624304688627
83,Passageiro de moto,305.97503954271986
83,Bicicleta,1768.5382978395091
83,A pé,20950.92076582126
83,Outros,47.89959379073183
84,Metrô,5545.132514561167
84,Trem,2385.744426204731
84,Ônibus,7895.800209547276
84,Transporte fretado,0
84,Transporte escolar,627.0632225616563
84,Dirigindo automóvel,16197.052385474095
84,Passageiro de automóvel,4333.676619394522
84,Táxi convencional,1356.8167605585816
84,Táxi não convencional,1990.6456364244843
84,Dirigindo moto,638.5935991641322
84,Passageiro de moto,22.671786563005465
84,Bicicleta,231.63787475879917
84,A pé,13363.520115106812
84,Outros,0
85,Metrô,954.3454888497048
85,Trem,1476.782496015077
85,Ônibus,4611.614751444297
85,Transporte fretado,0
85,Transporte escolar,441.08880947343357
85,Dirigindo automóvel,5105.876083631693
85,Passageiro de automóvel,2538.124203623497
85,Táxi convencional,137.62598592485233
85,Táxi não convencional,792.9202472462389
85,Dirigindo moto,178.91918373045254
85,Passageiro de moto,0
85,Bicicleta,68.7150246861282
85,A pé,4060.8256779992685
85,Outros,0
86,Metrô,1917.1925437288064
86,Trem,0
86,Ônibus,2689.3039216284133
86,Transporte fretado,0
86,Transporte escolar,0
86,Dirigindo automóvel,2142.314592068938
86,Passageiro de automóvel,685.9934034171114
86,Táxi convencional,214.65532017475454
86,Táxi não convencional,571.4169116249785
86,Dirigindo moto,154.13084380205214
86,Passageiro de moto,91.77819493247846
86,Bicicleta,172.30748171281414
86,A pé,1688.9183301468092
86,Outros,0
87,Metrô,10246.280750244436
87,Trem,180.92380168811013
87,Ônibus,5407.268401285986
87,Transporte fretado,0
87,Transporte escolar,923.4050946826761
87,Dirigindo automóvel,11451.516953523937
87,Passageiro de automóvel,5511.63329707865
87,Táxi convencional,501.1656214107168
87,Táxi não convencional,1005.0922245197333
87,Dirigindo moto,896.498362033359
87,Passageiro de moto,0
87,Bicicleta,840.6717565472007
87,A pé,7539.672052808759
87,Outros,0
88,Metrô,6872.801154817773
88,Trem,1710.8078117317327
88,Ônibus,14408.62789884463
88,Transporte fretado,0
88,Transporte escolar,1786.5443485857886
88,Dirigindo automóvel,28293.320866712795
88,Passageiro de automóvel,9496.678935437838
88,Táxi convencional,2135.7058768416114
88,Táxi não convencional,4815.849089890722
88,Dirigindo moto,2760.3291879372223
88,Passageiro de moto,553.3356689352596
88,Bicicleta,337.7680896688935
88,A pé,30781.66766109422
88,Outros,0
89,Metrô,3299.9914433131025
89,Trem,669.8097002659085
89,Ônibus,4000.419146086198
89,Transporte fretado,0
89,Transporte escolar,403.30702984192214
89,Dirigindo automóvel,5560.747173679661
89,Passageiro de automóvel,1535.6594139358276
89,Táxi convencional,105.02700656863749
89,Táxi não convencional,1090.2550201814252
89,Dirigindo moto,299.72721639765206
89,Passageiro de moto,0
89,Bicicleta,1015.2878993518217
89,A pé,2577.416205569475
89,Outros,61.525915323659895
90,Metrô,4117.246015605061
90,Trem,1822.8004791182643
90,Ônibus,4973.588036827642
90,Transporte fretado,0
90,Transporte escolar,338.1863573150175
90,Dirigindo automóvel,12252.222105733787
90,Passageiro de automóvel,5173.597440185474
90,Táxi convencional,1271.0249163599792
90,Táxi não convencional,2328.077789461501
90,Dirigindo moto,2088.2878223966873
90,Passageiro de moto,0
90,Bicicleta,1292.324118188668
90,A pé,9282.551526665866
90,Outros,123.05183064731979
91,Metrô,11149.26866385031
91,Trem,6656.663135121177
91,Ônibus,24205.6716567526
91,Transporte fretado,659.9293906098846
91,Transporte escolar,195.3741305398562
91,Dirigindo automóvel,6638.6115694114715
91,Passageiro de automóvel,2547.559042665077
91,Táxi convencional,61.65374660908329
91,Táxi não convencional,747.5150423902938
91,Dirigindo moto,3082.4109121450942
91,Passageiro de moto,537.1020747553388
91,Bicicleta,76.50746425179364
91,A pé,4916.41314954564
91,Outros,0
92,Metrô,7426.965651736447
92,Trem,3479.947540704663
92,Ônibus,2226.89496752423
92,Transporte fretado,0
92,Transporte escolar,188.89080486921702
92,Dirigindo automóvel,6063.791152258901
92,Passageiro de automóvel,2785.3282337091823
92,Táxi convencional,5.9855683489965505
92,Táxi não convencional,321.77021437364647
92,Dirigindo moto,313.3738869242427
92,Passageiro de moto,0
92,Bicicleta,6.339179027095447
92,A pé,8691.710211437336
92,Outros,5.814218764144382
93,Metrô,32282.11952184857
93,Trem,28467.159054813943
93,Ônibus,24013.933550376958
93,Transporte fretado,0
93,Transporte escolar,1205.1159255994494
93,Dirigindo automóvel,13295.428971217909
93,Passageiro de automóvel,3200.019075997039
93,Táxi convencional,356.7152773920448
93,Táxi não convencional,1718.8228530142985
93,Dirigindo moto,1247.7512179740233
93,Passageiro de moto,172.66922318675108
93,Bicicleta,368.0992818730222
93,A pé,13343.311179209828
93,Outros,245.86968303761387
94,Metrô,8285.871970268303
94,Trem,3462.224541633206
94,Ônibus,11687.475516407645
94,Transporte fretado,0
94,Transporte escolar,804.9018123989904
94,Dirigindo automóvel,9187.254291000725
94,Passageiro de automóvel,4188.980976879964
94,Táxi convencional,641.8642259552059
94,Táxi não convencional,1493.506404171052
94,Dirigindo moto,994.4536810707225
94,Passageiro de moto,0
94,Bicicleta,212.83890536464503
94,A pé,12863.38950270818
94,Outros,0
95,Metrô,4544.824861609188
95,Trem,0
95,Ônibus,6259.850558633015
95,Transporte fretado,0
95,Transporte escolar,1088.7344075211572
95,Dirigindo automóvel,13188.12749592125
95,Passageiro de automóvel,5831.71180339518
95,Táxi convencional,325.8494756988252
95,Táxi não convencional,1047.8485107127958
95,Dirigindo moto,1259.6744257860403
95,Passageiro de moto,0
95,Bicicleta,295.3739687460078
95,A pé,8668.100625151377
95,Outros,0
96,Metrô,2122.4173838897173
96,Trem,3622.2644611846513
96,Ônibus,6059.175397047701
96,Transporte fretado,0
96,Transporte escolar,900.0609638209627
96,Dirigindo automóvel,11393.885536774358
96,Passageiro de automóvel,4540.625740262169
96,Táxi convencional,256.24067449461535
96,Táxi não convencional,633.380870724194
96,Dirigindo moto,220.46290901263393
96,Passageiro de moto,0
96,Bicicleta,504.7095292964847
96,A pé,3674.0336573878553
96,Outros,0
97,Metrô,5182.072249347151
97,Trem,2284.2127240641826
97,Ônibus,7112.945089661743
97,Transporte fretado,0
97,Transporte escolar,669.8841946376205
97,Dirigindo automóvel,13935.042884882108
97,Passageiro de automóvel,3190.895385698259
97,Táxi convencional,695.9497816973967
97,Táxi não convencional,3268.4506531771294
97,Dirigindo moto,339.35316242542365
97,Passageiro de moto,0
97,Bicicleta,603.8481864157959
97,A pé,6493.566579682504
