COD_ZONA,VIAGENS_ATRAIDAS_MODO_PRINCIPAL,QTD
62,Transporte escolar,223.744375631752
62,Dirigindo automóvel,13268.9321472239
62,Passageiro de automóvel,3239.83805525289
62,Táxi convencional,398.127597845094
62,Táxi não convencional,964.082704439495
62,Dirigindo moto,460.275769346301
62,Passageiro de moto,0
62,Bicicleta,494.969406343294
62,A pé,5876.18784075783
62,Outros,0
63,Metrô,11327.2993195074
63,Trem,0
63,Ônibus,9674.75537477867
63,Transporte fretado,0
63,Transporte escolar,880.139685594145
63,Dirigindo automóvel,8481.27745020151
63,Passageiro de automóvel,3787.31015935639
63,Táxi convencional,433.325582668924
63,Táxi não convencional,154.754478021626
63,Dirigindo moto,399.417250406
63,Passageiro de moto,218.895401727394
63,Bicicleta,150.593802015836
63,A pé,1557.43464480569
63,Outros,0
64,Metrô,10448.7481260081
64,Trem,657.335100357184
64,Ônibus,22976.1505866064
64,Transporte fretado,410.165948284575
64,Transporte escolar,2387.05505297637
64,Dirigindo automóvel,27505.7511439524
64,Passageiro de automóvel,9226.47761471474
64,Táxi convencional,829.15570810453
64,Táxi não convencional,3098.39283832206
64,Dirigindo moto,2213.98118283327
64,Passageiro de moto,0
64,Bicicleta,2962.65882926039
64,A pé,23452.516592523
64,Outros,0
65,Metrô,2410.48875511206
65,Trem,966.732730450759
65,Ônibus,12334.4619823308
65,Transporte fretado,0
65,Transporte escolar,1449.97643735708
65,Dirigindo automóvel,21392.7835987395
65,Passageiro de automóvel,8303.62093548003
65,Táxi convencional,887.178153265227
65,Táxi não convencional,2803.71435101583
65,Dirigindo moto,3308.22754264781
65,Passageiro de moto,69.106408369473
65,Bicicleta,795.855259225506
65,A pé,13839.9643112209
65,Outros,0
66,Metrô,4690.22485440908
66,Trem,834.060266098466
66,Ônibus,15357.4591673157
66,Transporte fretado,0
66,Transporte escolar,974.138467679122
66,Dirigindo automóvel,18103.5459966287
66,Passageiro de automóvel,7956.38299125267
66,Táxi convencional,140.867214965031
66,Táxi não convencional,3018.08674949131
66,Dirigindo moto,2630.93088043186
66,Passageiro de moto,423.948275152317
66,Bicicleta,362.62998588245
66,A pé,6419.59981437973
66,Outros,0
67,Metrô,3486.07693222405
67,Trem,477.594089037726
67,Ônibus,7921.56012491045
67,Transporte fretado,0
67,Transporte escolar,504.10555553246
67,Dirigindo automóvel,7265.09928064331
67,Passageiro de automóvel,2221.61594955819
67,Táxi convencional,722.462773034299
67,Táxi não convencional,1151.91789535385
67,Dirigindo moto,614.21847521021
67,Passageiro de moto,0
67,Bicicleta,159.244867193127
67,A pé,8023.72332390831
67,Outros,85.6314422766789
68,Metrô,15378.0412738625
68,Trem,7034.84473419946
68,Ônibus,32804.9309318216
68,Transporte fretado,457.363543610849
68,Transporte escolar,2620.18630666111
68,Dirigindo automóvel,34868.7291587373
68,Passageiro de automóvel,6742.98836757737
68,Táxi convencional,1362.52930475193
68,Táxi não convencional,5067.83844709286
68,Dirigindo moto,7020.05411681974
68,Passageiro de moto,0
68,Bicicleta,3472.66514872417
68,A pé,54239.7721426508
68,Outros,85.6314422766789
69,Metrô,7111.02705600585
69,Trem,1663.76513969516
69,Ônibus,11692.1947790284
69,Transporte fretado,0
69,Transporte escolar,114.150991929493
69,Dirigindo automóvel,15577.7479567762
69,Passageiro de automóvel,4152.3326651796
69,Táxi convencional,799.67766480479
69,Táxi não convencional,1424.72874851212
69,Dirigindo moto,634.222694265639
69,Passageiro de moto,0
69,Bicicleta,1529.67457580511
69,A pé,16025.0335986755
69,Outros,0
70,Metrô,2846.61498759718
70,Trem,5551.06670882546
70,Ônibus,14324.6628449679
70,Transporte fretado,0
70,Transporte escolar,486.965282260816
70,Dirigindo automóvel,14511.2161842214
70,Passageiro de automóvel,2765.58434661484
70,Táxi convencional,321.23708096979
70,Táxi não convencional,1117.14686989368
70,Dirigindo moto,640.854233988417
70,Passageiro de moto,0
70,Bicicleta,375.066944423889
70,A pé,12120.1685411499
70,Outros,85.8477588224089
71,Metrô,2454.54074917275
71,Trem,4406.91758488264
71,Ônibus,12298.3017520087
71,Transporte fretado,0
71,Transporte escolar,1189.03510913822
71,Dirigindo automóvel,17989.6431470156
71,Passageiro de automóvel,6475.25021791299
71,Táxi convencional,837.405837644801
71,Táxi não convencional,2491.16874977053
71,Dirigindo moto,2600.13022082931
71,Passageiro de moto,0
71,Bicicleta,1812.34035099037
71,A pé,13628.4297978341
71,Outros,199.251252632121
72,Metrô,5879.30918543961
72,Trem,4431.37134441447
72,Ônibus,11490.9939848667
72,Transporte fretado,840.269879146625
72,Transporte escolar,1032.62364061991
72,Dirigindo automóvel,16390.0013004823
72,Passageiro de automóvel,3527.70247196609
72,Táxi convencional,374.999000186638
72,Táxi não convencional,855.858680515391
72,Dirigindo moto,1694.86615702264
72,Passageiro de moto,330.09941289168
72,Bicicleta,1167.13845047579
72,A pé,12298.3697657236
72,Outros,726.315093451771
73,Metrô,21651.425307014
73,Trem,24244.0751335415
73,Ônibus,23431.9502390935
73,Transporte fretado,1527.95092194223
73,Transporte escolar,491.075219332962
73,Dirigindo automóvel,35014.7780832053
73,Passageiro de automóvel,5862.20483287321
73,Táxi convencional,1242.18304903134
73,Táxi não convencional,3153.34573087761
73,Dirigindo moto,4153.46443379824
73,Passageiro de moto,62.482857541222
73,Bicicleta,3414.29527083995
73,A pé,56957.190191774
73,Outros,0
74,Metrô,26386.1786424614
74,Trem,307.654662482759
74,Ônibus,11453.9103030085
74,Transporte fretado,87.4949363981463
74,Transporte escolar,226.764911707103
74,Dirigindo automóvel,12099.8798922397
74,Passageiro de automóvel,2819.62798528392
74,Táxi convencional,461.208665486129
74,Táxi não convencional,2513.79322734921
74,Dirigindo moto,923.370607791505
74,Passageiro de moto,0
74,Bicicleta,852.74520163927
74,A pé,18058.8656285529
74,Outros,55.7090824877754
75,Metrô,7629.36509180095
75,Trem,295.240348642441
75,Ônibus,6553.18803050911
75,Transporte fretado,112.307181911045
75,Transporte escolar,598.305307080027
75,Dirigindo automóvel,10272.7935878676
75,Passageiro de automóvel,1467.93237331019
75,Táxi convencional,485.423656730485
75,Táxi não convencional,1455.89313985739
75,Dirigindo moto,264.847757561575
75,Passageiro de moto,34.9462921445511
75,Bicicleta,245.94956031775
75,A pé,13128.5971002758
75,Outros,0
76,Metrô,4512.72301864477
76,Trem,120.69323451086
76,Ônibus,12075.0293483268
76,Transporte fretado,0
76,Transporte escolar,534.589961953906
76,Dirigindo automóvel,16468.3127039153
76,Passageiro de automóvel,4262.69783826702
76,Táxi convencional,901.734627342206
76,Táxi não convencional,476.718034064299
76,Dirigindo moto,1332.09183752878
76,Passageiro de moto,65.9259102474962
76,Bicicleta,213.710127542636
76,A pé,9679.81530425765
76,Outros,0
77,Metrô,27263.1930572548
77,Trem,2000.465904304
77,Ônibus,16720.0971924432
77,Transporte fretado,38.410114961088
77,Transporte escolar,1350.36035995521
77,Dirigindo automóvel,11415.1720177194
77,Passageiro de automóvel,3743.02025131837
77,Táxi convencional,1739.75443736526
77,Táxi não convencional,7029.23155188223
77,Dirigindo moto,3824.40837543963
77,Passageiro de moto,30.7237357951174
77,Bicicleta,613.39469661007
77,A pé,19529.1849866317
77,Outros,0
78,Metrô,10944.7668803218
78,Trem,1146.47762630997
78,Ônibus,8936.17350573628
78,Transporte fretado,0
78,Transporte escolar,689.957823966163
78,Dirigindo automóvel,13259.3254226911
78,Passageiro de automóvel,2677.73121312791
78,Táxi convencional,1986.49722942368
78,Táxi não convencional,2225.78268451742
78,Dirigindo moto,1331.83177794498
78,Passageiro de moto,0
78,Bicicleta,1243.6927788059
78,A pé,13884.7325401857
78,Outros,7.14745661706458
79,Metrô,43044.1491753223
79,Trem,65.0602556295397
79,Ônibus,20090.2207629748
79,Transporte fretado,0
79,Transporte escolar,897.328079134199
79,Dirigindo automóvel,20156.9787355205
79,Passageiro de automóvel,6532.1916137437
79,Táxi convencional,1659.2105279085
79,Táxi não convencional,2574.21079519832
79,Dirigindo moto,2027.6993123838
79,Passageiro de moto,0
79,Bicicleta,594.202418076872
79,A pé,27077.767218511
79,Outros,972.983725812199
80,Metrô,17275.3710662257
80,Trem,1809.48919367224
80,Ônibus,13535.334439835
80,Transporte fretado,0
80,Transporte escolar,174.125954800745
80,Dirigindo automóvel,15347.2184605763
80,Passageiro de automóvel,4456.61610830698
80,Táxi convencional,1019.40574293852
80,Táxi não convencional,1695.75948276421
80,Dirigindo moto,1172.53231927124
80,Passageiro de moto,415.487512778889
80,Bicicleta,1157.14000424917
80,A pé,22689.2605366751
80,Outros,427.361821839921
81,Metrô,13336.610478048
81,Trem,1516.02048197314
81,Ônibus,19700.5460602862
81,Transporte fretado,416.63919762512
81,Transporte escolar,737.373530144581
81,Dirigindo automóvel,22350.5614946761
81,Passageiro de automóvel,3660.66187662824
81,Táxi convencional,1524.31629095213
81,Táxi não convencional,2823.57125980878
81,Dirigindo moto,2212.01410901088
81,Passageiro de moto,34.9462921445511
81,Bicicleta,1906.15426208592
81,A pé,17480.3958473802
81,Outros,55.7090824877754
82,Metrô,30105.3893707033
82,Trem,11778.0726819153
82,Ônibus,38398.4874138278
82,Transporte fretado,187.892104095938
82,Transporte escolar,1305.90091317368
82,Dirigindo automóvel,29749.7377222704
82,Passageiro de automóvel,8118.43685336589
82,Táxi convencional,1383.80972548806
82,Táxi não convencional,2614.65475918637
82,Dirigindo moto,5932.27917289797
82,Passageiro de moto,0
82,Bicicleta,3160.61646234647
82,A pé,31551.502737872
82,Outros,70.2433740546825
83,Metrô,19653.1121568171
83,Trem,1185.70390778445
83,Ônibus,13910.6912875108
83,Transporte fretado,0
83,Transporte escolar,927.06255157971
83,Dirigindo automóvel,20664.0780644301
83,Passageiro de automóvel,7724.67064725702
83,Táxi convencional,849.424781497914
83,Táxi não convencional,3208.54812581915
83,Dirigindo moto,500.962430468863
83,Passageiro de moto,69.106408369473
83,Bicicleta,1817.10205261044
83,A pé,19696.1494927421
83,Outros,0
84,Metrô,5392.40209649216
84,Trem,1960.61183866852
84,Ônibus,8020.87288305452
84,Transporte fretado,0
84,Transporte escolar,669.206057210765
84,Dirigindo automóvel,16342.4640903411
84,Passageiro de automóvel,4822.24566794919
84,Táxi convencional,1023.04913629978
84,Táxi não convencional,2320.36590134891
84,Dirigindo moto,638.593599164132
84,Passageiro de moto,195.341009749757
84,Bicicleta,435.028211478087
84,A pé,12885.2007324701
84,Outros,0
85,Metrô,951.64699275265
85,Trem,1455.76770565425
85,Ônibus,4448.55959683859
85,Transporte fretado,0
85,Transporte escolar,409.736094900447
85,Dirigindo automóvel,5105.87608363169
85,Passageiro de automóvel,2741.87713212036
85,Táxi convencional,102.092862966208
85,Táxi não convencional,752.762489247187
85,Dirigindo moto,178.919183730453
85,Passageiro de moto,0
85,Bicicleta,68.7150246861282
85,A pé,4133.75625389822
85,Outros,0
86,Metrô,1670.18372775816
86,Trem,0
86,Ônibus,2861.31426933314
86,Transporte fretado,0
86,Transporte escolar,93.5532498855041
86,Dirigindo automóvel,2142.31459206894
86,Passageiro de automóvel,785.85619738908
86,Táxi convencional,50.0529985781094
86,Táxi não convencional,562.250858816195
86,Dirigindo moto,154.130843802052
86,Passageiro de moto,91.7781949324785
86,Bicicleta,172.307481712814
86,A pé,1662.38541709109
86,Outros,0
87,Metrô,9634.97023890025
87,Trem,41.2244086512457
87,Ônibus,5965.62195651872
87,Transporte fretado,0
87,Transporte escolar,952.521858713674
87,Dirigindo automóvel,11766.7718869222
87,Passageiro de automóvel,5105.04400755583
87,Táxi convencional,798.129171769654
87,Táxi não convencional,1376.83335432516
87,Dirigindo moto,896.498362033359
87,Passageiro de moto,0
87,Bicicleta,743.544247005347
87,A pé,7319.93758393513
87,Outros,0
88,Metrô,6116.22363232322
88,Trem,1710.80781173173
88,Ônibus,15715.4560985866
88,Transporte fretado,0
88,Transporte escolar,1377.55846466768
88,Dirigindo automóvel,28538.6779694705
88,Passageiro de automóvel,9673.89558266674
88,Táxi convencional,2270.33609601656
88,Táxi não convencional,3854.38037211217
88,Dirigindo moto,2760.32918793722
88,Passageiro de moto,415.487512778889
88,Bicicleta,337.768089668893
88,A pé,31841.0985921907
88,Outros,0
89,Metrô,2797.09572154848
89,Trem,794.183653343055
89,Ônibus,3996.13182728417
89,Transporte fretado,0
89,Transporte escolar,563.340023869832
89,Dirigindo automóvel,5512.84757988893
89,Passageiro de automóvel,1518.66659443184
89,Táxi convencional,489.431751036144
89,Táxi não convencional,794.630128010455
89,Dirigindo moto,575.252623526347
89,Passageiro de moto,0
89,Bicicleta,615.641246014683
89,A pé,3079.07697810193
89,Outros,109.425509114392
90,Metrô,4038.02255822206
90,Trem,1747.04487108297
90,Ônibus,5332.94874134443
90,Transporte fretado,0
90,Transporte escolar,312.572859080105
90,Dirigindo automóvel,12119.6925336851
90,Passageiro de automóvel,4631.71796878548
90,Táxi convencional,2290.68334116589
90,Táxi não convencional,2394.89559840607
90,Dirigindo moto,2088.28782239669
90,Passageiro de moto,0
90,Bicicleta,1292.32411818867
90,A pé,8687.95045391319
90,Outros,123.05183064732
91,Metrô,11389.3520311667
91,Trem,9925.33201192018
91,Ônibus,21903.2749427
91,Transporte fretado,659.929390609885
91,Transporte escolar,187.083846478888
91,Dirigindo automóvel,6638.61156941147
91,Passageiro de automóvel,1680.81447141548
91,Táxi convencional,92.5691125452273
91,Táxi não convencional,747.261804629614
91,Dirigindo moto,3082.41091214509
91,Passageiro de moto,1007.38392372239
91,Bicicleta,76.5074642517936
91,A pé,4924.70343360661
91,Outros,0
92,Metrô,6906.09707497704
92,Trem,3891.02660038511
92,Ônibus,3659.76916297484
92,Transporte fretado,0
92,Transporte escolar,188.890804869217
92,Dirigindo automóvel,5860.45372931509
92,Passageiro de automóvel,1644.053393353
92,Táxi convencional,10.3033950258918
92,Táxi não convencional,64.6851868002736
92,Dirigindo moto,313.373886924243
92,Passageiro de moto,0
92,Bicicleta,6.33917902709545
92,A pé,8263.56193871762
92,Outros,4.31782667689524
93,Metrô,33421.6299426903
93,Trem,26252.4548843096
93,Ônibus,26044.0564499994
93,Transporte fretado,0
93,Transporte escolar,1364.0505344335
93,Dirigindo automóvel,12311.7908358044
93,Passageiro de automóvel,2622.48758588159
93,Táxi convencional,540.67771810651
93,Táxi não convencional,1380.57901925251
93,Dirigindo moto,1247.75121797402
93,Passageiro de moto,0
93,Bicicleta,164.708945153734
93,A pé,13088.6902874844
93,Outros,245.869683037614
94,Metrô,8785.42093177838
94,Trem,2883.71684872603
94,Ônibus,11996.7057875318
94,Transporte fretado,0
94,Transporte escolar,804.90181239899
94,Dirigindo automóvel,9233.66349166103
94,Passageiro de automóvel,3901.95770106705
94,Táxi convencional,637.546399278311
94,Táxi não convencional,1678.35220392305
94,Dirigindo moto,994.453681070722
94,Passageiro de moto,0
94,Bicicleta,0
94,A pé,12756.2727546193
94,Outros,0
95,Metrô,4571.23844339497
95,Trem,125.125570254349
95,Ônibus,6176.49196591353
95,Transporte fretado,0
95,Transporte escolar,1462.41138364191
95,Dirigindo automóvel,13153.2599850581
95,Passageiro de automóvel,5302.9362939999
95,Táxi convencional,239.238187503183
95,Táxi não convencional,397.217576135658
95,Dirigindo moto,1259.67442578604
95,Passageiro de moto,0
95,Bicicleta,295.373968746008
95,A pé,9428.3470038849
95,Outros,0
96,Metrô,1877.81112568099
96,Trem,3624.29262663931
96,Ônibus,5965.0091436923
96,Transporte fretado,0
96,Transporte escolar,861.651094006228
96,Dirigindo automóvel,11393.8855367744
96,Passageiro de automóvel,4493.28337956593
96,Táxi convencional,189.29791913567
96,Táxi não convencional,743.191721408619
96,Dirigindo moto,220.462909012634
96,Passageiro de moto,44.9511311214848
96,Bicicleta,504.709529296485
96,A pé,3842.28623272624
96,Outros,0
97,Metrô,5194.28326743818
97,Trem,2284.21272406418
97,Ônibus,6343.79616058045
97,Transporte fretado,0
97,Transporte escolar,446.374427897064
97,Dirigindo automóvel,13714.4407731291
97,Passageiro de automóvel,3689.96507595156
97,Táxi convencional,730.817292560506
97,Táxi não convencional,3539.68700362275
97,Dirigindo moto,339.353162425424
97,Passageiro de moto,0
97,Bicicleta,603.848186415796
97,A pé,6493.5665796825
97,Outros,0
98,Metrô,1421.27957398448
98,Trem,1912.47978100285
98,Ônibus,5266.69489708072
98,Transporte fretado,0
98,Transporte escolar,179.010117965272
98,Dirigindo automóvel,2926.81528126664
98,Passageiro de automóvel,1410.35669717832
98,Táxi convencional,75.7460738028374
98,Táxi não convencional,159.310138677921
98,Dirigindo moto,107.931500153792
98,Passageiro de moto,116.20068615931
98,Bicicleta,843.205529529496
98,A pé,1453.4215903478
98,Outros,0
99,Metrô,3953.60482885224
99,Trem,7943.70438108985
99,Ônibus,9926.2674633256
99,Transporte fretado,0
99,Transporte escolar,938.596516382202
99,Dirigindo automóvel,11824.5578710385
99,Passageiro de automóvel,2301.11046373681
99,Táxi convencional,214.428586118459
99,Táxi não convencional,557.771037146064
99,Dirigindo moto,864.70487495322
99,Passageiro de moto,0
99,Bicicleta,964.107611813796
99,A pé,3990.62188288066
99,Outros,0
100,Metrô,6702.52086875784
100,Trem,19747.7197670531
100,Ônibus,54668.2989459363
100,Transporte fretado,112.307181911045
100,Transporte escolar,2084.84501437364
100,Dirigindo automóvel,28560.9410226266
100,Passageiro de automóvel,11722.2057994364
100,Táxi convencional,594.428340661183
100,Táxi não convencional,1753.37584507433
100,Dirigindo moto,2113.03418269896
100,Passageiro de moto,62.5743075361046
100,Bicicleta,1072.52827702186
100,A pé,20466.3514935845
100,Outros,0
101,Metrô,3207.36739709216
101,Trem,1797.09535775816
101,Ônibus,10057.2867532784
101,Transporte fretado,0
101,Transporte escolar,1394.63647808484
101,Dirigindo automóvel,14250.9361643766
