COD_ZONA,MOTIVO_VIAGEM,QTD
246,Assuntos Pessoais,1104.3133097444975
246,Refeição,0
247,Trabalho Indústria,6589.432741548237
247,Trabalho Comércio,18215.017958822016
247,Trabalho Serviços,47292.64651192358
247,Educação,88490.09886984779
247,Compras,9568.675148224587
247,Saúde,7775.262732578941
247,Lazer,6329.818914378424
247,Procurar Emprego,0
247,Assuntos Pessoais,12514.404589123078
247,Refeição,2585.286872694947
248,Trabalho Indústria,251.12136330306487
248,Trabalho Comércio,508.42231791717603
248,Trabalho Serviços,1320.7106872963393
248,Educação,244.76546894949442
248,Compras,0
248,Saúde,0
248,Lazer,2700.3370758557758
248,Procurar Emprego,0
248,Assuntos Pessoais,0
248,Refeição,957.238352864901
249,Trabalho Indústria,7616.441457248729
249,Trabalho Comércio,5051.43135666977
249,Trabalho Serviços,10631.840076787352
249,Educação,24306.49088744863
249,Compras,5941.84811113082
249,Saúde,3846.7801910017733
249,Lazer,2354.9086097952686
249,Procurar Emprego,0
249,Assuntos Pessoais,4979.25995972707
249,Refeição,0
250,Trabalho Indústria,2162.207713524199
250,Trabalho Comércio,7181.35678323602
250,Trabalho Serviços,14135.736359396726
250,Educação,10622.833264586454
250,Compras,4628.12275381415
250,Saúde,2119.1153359633568
250,Lazer,3442.511992597125
250,Procurar Emprego,0
250,Assuntos Pessoais,1723.747401020942
250,Refeição,403.4285462688383
251,Trabalho Indústria,477.60215802518155
251,Trabalho Comércio,2941.977032872944
251,Trabalho Serviços,13907.904074270891
251,Educação,13685.13756783827
251,Compras,246.76340130072788
251,Saúde,649.1188505290644
251,Lazer,2541.6672509241544
251,Procurar Emprego,0
251,Assuntos Pessoais,3989.191143252264
251,Refeição,38.591724568987416
252,Trabalho Indústria,2773.806604433435
252,Trabalho Comércio,7435.687480344468
252,Trabalho Serviços,16829.220819152324
252,Educação,10599.935544054488
252,Compras,1731.554889702746
252,Saúde,1921.215719280059
252,Lazer,500.07244081514204
252,Procurar Emprego,0
252,Assuntos Pessoais,2144.2485227305037
252,Refeição,1012.563956023266
253,Trabalho Indústria,4280.497429937582
253,Trabalho Comércio,2106.9796721816424
253,Trabalho Serviços,2580.458037862214
253,Educação,1926.7170815800785
253,Compras,632.3637003439524
253,Saúde,90.08543138845596
253,Lazer,853.0632795645029
253,Procurar Emprego,0
253,Assuntos Pessoais,751.1659057706006
253,Refeição,0
254,Trabalho Indústria,4896.726312166258
254,Trabalho Comércio,11575.975074657035
254,Trabalho Serviços,33286.180690851994
254,Educação,42711.58624910687
254,Compras,1071.9719721567387
254,Saúde,1280.9935696209589
254,Lazer,2060.0169105985487
254,Procurar Emprego,1793.8190630419494
254,Assuntos Pessoais,4078.3644477202397
254,Refeição,2414.5245300774604
255,Trabalho Indústria,7983.0484775513105
255,Trabalho Comércio,20177.862164234848
255,Trabalho Serviços,27587.220771560933
255,Educação,45446.79284238834
255,Compras,7962.268153218583
255,Saúde,2936.477906600873
255,Lazer,3422.4513705635136
255,Procurar Emprego,0
255,Assuntos Pessoais,14098.056849623359
255,Refeição,146.00751054212645
256,Trabalho Indústria,4673.182356362022
256,Trabalho Comércio,2897.182540301933
256,Trabalho Serviços,12996.05247294319
256,Educação,14368.859984729263
256,Compras,2694.5973248481055
256,Saúde,1684.775363055515
256,Lazer,1775.4734525753297
256,Procurar Emprego,0
256,Assuntos Pessoais,1745.1159920538294
256,Refeição,504.91684016872415
257,Trabalho Indústria,7533.533059811338
257,Trabalho Comércio,4867.9962302403255
257,Trabalho Serviços,15969.954891317246
257,Educação,21967.085379496933
257,Compras,2567.107137291985
257,Saúde,1321.7189038034167
257,Lazer,1750.876259092283
257,Procurar Emprego,0
257,Assuntos Pessoais,4194.685347353787
257,Refeição,0
258,Trabalho Indústria,11113.450521305389
258,Trabalho Comércio,11497.876453435514
258,Trabalho Serviços,21105.11423059741
258,Educação,34140.085605139684
258,Compras,5136.736915218718
258,Saúde,3668.3284283284847
258,Lazer,1905.2543830352909
258,Procurar Emprego,0
258,Assuntos Pessoais,4273.689701019476
258,Refeição,1718.7144757409565
259,Trabalho Indústria,4941.218781405745
259,Trabalho Comércio,5941.8494010961695
259,Trabalho Serviços,9922.606014300922
259,Educação,21359.859417833726
259,Compras,1841.4840155823729
259,Saúde,1908.8401767183307
259,Lazer,1706.993348992733
259,Procurar Emprego,0
259,Assuntos Pessoais,1109.476474425653
259,Refeição,0
260,Trabalho Indústria,5062.867754787702
260,Trabalho Comércio,3843.5158191496594
260,Trabalho Serviços,11420.690121079813
260,Educação,22395.8054481486
260,Compras,8183.343217637139
260,Saúde,712.2314231976181
260,Lazer,3917.3165940789477
260,Procurar Emprego,0
260,Assuntos Pessoais,1433.572930435359
260,Refeição,0
261,Trabalho Indústria,6195.488976644753
261,Trabalho Comércio,8719.81862279846
261,Trabalho Serviços,24866.510606330692
261,Educação,29674.084826394657
261,Compras,3358.368569363527
261,Saúde,1304.2439992234715
261,Lazer,2853.648887548949
261,Procurar Emprego,755.5175383669238
261,Assuntos Pessoais,6742.298377678475
261,Refeição,0
262,Trabalho Indústria,11893.753877165404
262,Trabalho Comércio,3617.548466372734
262,Trabalho Serviços,32313.021253311552
262,Educação,50366.676219212364
262,Compras,5561.8445387471675
262,Saúde,5409.797117191424
262,Lazer,2218.8043636432544
262,Procurar Emprego,0
262,Assuntos Pessoais,2960.724024171057
262,Refeição,29.954391431362097
263,Trabalho Indústria,5080.58985434647
263,Trabalho Comércio,10837.265337009394
263,Trabalho Serviços,29907.71865166689
263,Educação,47160.28095258262
263,Compras,4499.593455384124
263,Saúde,5359.05393993178
263,Lazer,5006.471964441064
263,Procurar Emprego,0
263,Assuntos Pessoais,8398.14853823521
263,Refeição,0
264,Trabalho Indústria,4832.947814140061
264,Trabalho Comércio,14750.69991037368
264,Trabalho Serviços,27925.76028352535
264,Educação,33746.81681253456
264,Compras,7244.092462258649
264,Saúde,4217.449869364013
264,Lazer,3331.980819235604
264,Procurar Emprego,0
264,Assuntos Pessoais,12128.69112793979
264,Refeição,0
265,Trabalho Indústria,4397.2752840783105
265,Trabalho Comércio,7135.35725542007
265,Trabalho Serviços,22377.556116520514
265,Educação,48050.41524827445
265,Compras,1508.981228596128
265,Saúde,5374.96143081408
265,Lazer,3543.913253936689
265,Procurar Emprego,0
265,Assuntos Pessoais,7548.29929065559
265,Refeição,0
266,Trabalho Indústria,1837.6335741065102
266,Trabalho Comércio,1590.650232136863
266,Trabalho Serviços,7068.557627638525
266,Educação,8760.890821129584
266,Compras,758.8320428244772
266,Saúde,465.19792037228495
266,Lazer,1272.2905631136205
266,Procurar Emprego,211.7842922007511
266,Assuntos Pessoais,162.77931676791246
266,Refeição,0
267,Trabalho Indústria,4507.713111531037
267,Trabalho Comércio,3044.576035241251
267,Trabalho Serviços,10621.799443646496
267,Educação,21403.694131933185
267,Compras,5176.8296473844175
267,Saúde,1289.1281692889243
267,Lazer,3463.242451715641
267,Procurar Emprego,1126.3094783214242
267,Assuntos Pessoais,3763.7468297244095
267,Refeição,263.28454634595886
268,Trabalho Indústria,2344.8554676059352
268,Trabalho Comércio,3060.367441956259
268,Trabalho Serviços,16232.772794556631
268,Educação,9193.020749132085
268,Compras,3895.0053726542073
268,Saúde,1109.1694281471428
268,Lazer,1515.424377342284
268,Procurar Emprego,36.49898344442361
268,Assuntos Pessoais,1790.2154472255063
268,Refeição,607.7603395014083
269,Trabalho Indústria,4225.919142804701
269,Trabalho Comércio,3265.4340560034657
269,Trabalho Serviços,24260.583147384263
269,Educação,12964.250567092413
269,Compras,6894.213854424105
269,Saúde,2338.290776794846
269,Lazer,6819.002669539961
269,Procurar Emprego,2318.504930549994
269,Assuntos Pessoais,2120.66502008917
269,Refeição,1815.542339406656
270,Trabalho Indústria,1378.5316810060467
270,Trabalho Comércio,1853.1567944904305
270,Trabalho Serviços,11132.851731074838
270,Educação,6748.238725088893
270,Compras,488.53995266681176
270,Saúde,1279.3015999829408
270,Lazer,1621.2591656342836
270,Procurar Emprego,0
270,Assuntos Pessoais,2007.1988852693182
270,Refeição,1014.7019886014735
271,Trabalho Indústria,407.10297669062186
271,Trabalho Comércio,958.0037280815382
271,Trabalho Serviços,17084.259225421065
271,Educação,873.8193396572628
271,Compras,477.34253210611814
271,Saúde,159.17949863700414
271,Lazer,352.36428498054147
271,Procurar Emprego,0
271,Assuntos Pessoais,2088.6976006507325
271,Refeição,395.6054814558653
272,Trabalho Indústria,1459.7081908436812
272,Trabalho Comércio,2857.047726824464
272,Trabalho Serviços,19158.95826150928
272,Educação,10944.244445932985
272,Compras,2567.2516158611534
272,Saúde,646.7359204825295
272,Lazer,1986.8492197301912
272,Procurar Emprego,0
272,Assuntos Pessoais,1177.9796146406468
272,Refeição,481.00202481354563
273,Trabalho Indústria,14113.495985446583
273,Trabalho Comércio,7544.96635297341
273,Trabalho Serviços,31825.778822856635
273,Educação,43971.47500578072
273,Compras,3786.527371704713
273,Saúde,4341.7346126411385
273,Lazer,6698.469451758618
273,Procurar Emprego,1203.0445410223124
273,Assuntos Pessoais,4232.153781979157
273,Refeição,722.8708471829364
274,Trabalho Indústria,3937.38887171577
274,Trabalho Comércio,6444.949025197119
274,Trabalho Serviços,42594.016802816026
274,Educação,34456.39621806756
274,Compras,7810.684028693658
274,Saúde,6617.161653168888
274,Lazer,12725.877371252367
274,Procurar Emprego,1308.487594123611
274,Assuntos Pessoais,15473.198505791233
274,Refeição,4557.382575212307
275,Trabalho Indústria,7803.70339510985
275,Trabalho Comércio,4199.836105575891
275,Trabalho Serviços,37161.275013726205
275,Educação,27947.48362691826
275,Compras,3322.0206883751644
275,Saúde,2922.7032832983787
275,Lazer,12021.509972343807
275,Procurar Emprego,30.10992966158444
275,Assuntos Pessoais,14684.535155313788
275,Refeição,3085.9375466377232
276,Trabalho Indústria,11964.281153457798
276,Trabalho Comércio,4745.175025899089
276,Trabalho Serviços,46135.92555974862
276,Educação,72945.49927441201
276,Compras,8183.511796114753
276,Saúde,5562.527161477897
276,Lazer,5956.447238462144
276,Procurar Emprego,848.61174110893
276,Assuntos Pessoais,3502.056280671985
276,Refeição,97.94297206213764
277,Trabalho Indústria,6653.200657565238
277,Trabalho Comércio,9005.961601428555
277,Trabalho Serviços,32210.279641867983
277,Educação,49422.65149172458
277,Compras,8021.817007771048
277,Saúde,1660.826701208813
277,Lazer,2753.606999771162
277,Procurar Emprego,394.90158786995624
277,Assuntos Pessoais,13819.04470370842
277,Refeição,219.71405456657948
278,Trabalho Indústria,12836.005015340916
278,Trabalho Comércio,14341.823533882878
278,Trabalho Serviços,50257.80358199611
278,Educação,90582.71994365378
278,Compras,12655.651130762426
278,Saúde,5132.429458840567
278,Lazer,10258.158109212223
278,Procurar Emprego,1121.0078250388312
278,Assuntos Pessoais,12242.008939133666
278,Refeição,250.2587478641636
279,Trabalho Indústria,3752.873227334369
279,Trabalho Comércio,11422.396643461621
279,Trabalho Serviços,26750.93012429559
279,Educação,39701.763190242724
279,Compras,2750.2149089671925
279,Saúde,5433.406532999776
279,Lazer,7162.909078154743
279,Procurar Emprego,1484.6221886286785
279,Assuntos Pessoais,3562.220428898544
279,Refeição,0
280,Trabalho Indústria,8579.249433400775
280,Trabalho Comércio,5782.218162555927
280,Trabalho Serviços,27067.467680349837
280,Educação,24667.45466782048
280,Compras,4296.789899411968
280,Saúde,1859.5187691625533
280,Lazer,1341.212880115601
280,Procurar Emprego,993.04040914417
280,Assuntos Pessoais,2696.141748888966
280,Refeição,1211.444409169262
281,Trabalho Indústria,2944.9810261252187
281,Trabalho Comércio,7601.107321938993
281,Trabalho Serviços,24133.908022634067
281,Educação,24535.030415887897
281,Compras,6351.096210281325
281,Saúde,4142.748681759251
281,Lazer,5063.197684535729
281,Procurar Emprego,789.8031757399125
281,Assuntos Pessoais,7376.34721317305
281,Refeição,2081.0353561633538
282,Trabalho Indústria,5311.210065928739
282,Trabalho Comércio,9438.979723449045
282,Trabalho Serviços,25083.53905617544
282,Educação,19042.951622478206
282,Compras,14010.629376679333
282,Saúde,5488.802093865136
282,Lazer,3070.788394017917
282,Procurar Emprego,0
282,Assuntos Pessoais,4382.124818447178
282,Refeição,1059.2472828251987
283,Trabalho Indústria,1390.995219590759
283,Trabalho Comércio,1545.6192883866336
283,Trabalho Serviços,7875.254344057859
283,Educação,4575.100010850661
283,Compras,184.33444278767132
283,Saúde,1443.4994211117328
283,Lazer,1210.0404157000378
283,Procurar Emprego,316.96588895245554
283,Assuntos Pessoais,581.7643936569955
283,Refeição,78.75125124340798
284,Trabalho Indústria,4296.802417748225
284,Trabalho Comércio,13560.278206648127
284,Trabalho Serviços,20898.399288222226
284,Educação,35833.05866643513
284,Compras,1419.491903932436
284,Saúde,681.2511045457078
284,Lazer,2214.519020971071
284,Procurar Emprego,384.44403664532877
284,Assuntos Pessoais,2634.8299754990217
284,Refeição,50.77902799284587
285,Trabalho Indústria,15395.662753377928
285,Trabalho Comércio,18154.183829742713
285,Trabalho Serviços,39120.66102057136
285,Educação,62768.46125359365
285,Compras,10339.005366330031
285,Saúde,8709.447262332764
285,Lazer,7513.934220716761
285,Procurar Emprego,466.6519081327424
285,Assuntos Pessoais,7147.078050926902
285,Refeição,0
286,Trabalho Indústria,8000.788928484273
286,Trabalho Comércio,7467.575893925361
286,Trabalho Serviços,9476.88736128208
286,Educação,12293.634865978676
286,Compras,7575.87911318898
286,Saúde,841.5223544481184
286,Lazer,2089.1496651430507
286,Procurar Emprego,0
286,Assuntos Pessoais,2573.8409035693057
286,Refeição,541.8135741450856
287,Trabalho Indústria,6406.398268301219
287,Trabalho Comércio,6747.7743418636765
287,Trabalho Serviços,16577.67248412043
287,Educação,16385.9864033613
287,Compras,8292.275905830484
287,Saúde,1810.5616748895545
287,Lazer,6931.193148207286
287,Procurar Emprego,0
287,Assuntos Pessoais,6148.9666728360035
287,Refeição,1442.3387931791863
288,Trabalho Indústria,782.5576929421167
288,Trabalho Comércio,1412.3121565984063
288,Trabalho Serviços,13069.864071353155
288,Educação,27267.19230370587
288,Compras,588.2690824385968
288,Saúde,2204.6204848222346
288,Lazer,1782.7747244432232
288,Procurar Emprego,0
288,Assuntos Pessoais,2283.608631999276
288,Refeição,443.5399809147535
289,Trabalho Indústria,4574.5017405801245
289,Trabalho Comércio,4597.682040821135
289,Trabalho Serviços,30187.354827999447
289,Educação,34674.77839574071
289,Compras,5199.071513002292
289,Saúde,2685.190146206666
289,Lazer,2072.8755977411975
289,Procurar Emprego,0
289,Assuntos Pessoais,8059.666524252113
289,Refeição,2763.2001966471958
290,Trabalho Indústria,4323.6547993694185
290,Trabalho Comércio,4687.546028694847
290,Trabalho Serviços,29049.06511260123
290,Educação,37018.76713731256
290,Compras,1911.5972706483647
290,Saúde,3970.186846208024
290,Lazer,6005.0043263909365
290,Procurar Emprego,543.2497239515013
290,Assuntos Pessoais,2375.4672604145835
290,Refeição,0
291,Trabalho Indústria,8688.327457293164
291,Trabalho Comércio,8707.02140770826
291,Trabalho Serviços,34109.12045713245
291,Educação,51374.63944041217
291,Compras,10342.064446756074
291,Saúde,1152.4224804804196
291,Lazer,15044.387662031453
291,Procurar Emprego,0
291,Assuntos Pessoais,3455.269757538223
291,Refeição,325.62218077191204
292,Trabalho Indústria,3069.5388371010454
292,Trabalho Comércio,12506.220325549006
292,Trabalho Serviços,24894.940465005217
292,Educação,43790.499534057766
292,Compras,3994.6538842291943
292,Saúde,4104.638453482343
292,Lazer,4666.670373040626
292,Procurar Emprego,1203.0445410223124
292,Assuntos Pessoais,2229.420787091367
292,Refeição,0
293,Trabalho Indústria,2890.4013119615774
293,Trabalho Comércio,12058.692470870998
293,Trabalho Serviços,43300.793677873226
293,Educação,55049.672162633826
293,Compras,3083.1535976267146
293,Saúde,9653.295115647199
293,Lazer,8448.450642488982
293,Procurar Emprego,1352.1660494422968
293,Assuntos Pessoais,9030.086265907134
293,Refeição,1235.8158410120084
294,Trabalho Indústria,3708.8576909684025
294,Trabalho Comércio,16942.831131984043
294,Trabalho Serviços,37813.817580422234
294,Educação,93115.12339430176
294,Compras,7696.262553149525
294,Saúde,2588.554982886116
294,Lazer,6118.482308664149
294,Procurar Emprego,541.5807981375553
294,Assuntos Pessoais,1566.5333899458483
294,Refeição,0
295,Trabalho Indústria,5450.7274482247885
295,Trabalho Comércio,9549.462014127574
295,Trabalho Serviços,37646.85118025041
295,Educação,77278.61943545833
295,Compras,10655.57433041563
295,Saúde,4687.251798762549
295,Lazer,17101.932158966032
295,Procurar Emprego,895.3687879284702
295,Assuntos Pessoais,6196.616811861685
295,Refeição,0
296,Trabalho Indústria,742.9843885388099
296,Trabalho Comércio,97.73562149789615
296,Trabalho Serviços,1436.2955262670146
296,Educação,3712.0887738146807
296,Compras,304.05310550158316
296,Saúde,72.39305579040527
296,Lazer,2646.504924590148
296,Procurar Emprego,0
296,Assuntos Pessoais,33.119121275853004
296,Refeição,0
297,Trabalho Indústria,484.94695227349587
297,Trabalho Comércio,344.0431814911922
297,Trabalho Serviços,1154.9701063093516
297,Educação,1642.1815821154864
297,Compras,274.4433700134949
297,Saúde,48.10386125582471
297,Lazer,53.07208443232134
297,Procurar Emprego,34.47578784775309
297,Assuntos Pessoais,62.065558799832964
297,Refeição,0
298,Trabalho Indústria,6531.623848977398
298,Trabalho Comércio,18642.34315215576
298,Trabalho Serviços,52590.487310731936
298,Educação,105141.43838407272
298,Compras,6745.417016091045
298,Saúde,13729.163175061885
298,Lazer,6748.355107433148
298,Procurar Emprego,907.0586368975723
298,Assuntos Pessoais,9293.203879102271
298,Refeição,94.43490523562807
299,Trabalho Indústria,817.2275337668931
299,Trabalho Comércio,1634.887787949758
299,Trabalho Serviços,1902.6554379318936
299,Educação,3615.9724553209553
299,Compras,0
299,Saúde,978.744574471924
299,Lazer,686.0900632485673
299,Procurar Emprego,0
299,Assuntos Pessoais,793.4266957954522
299,Refeição,0
300,Trabalho Indústria,14854.889417989114
300,Trabalho Comércio,20169.18435490861
300,Trabalho Serviços,110678.95973781333
300,Educação,53965.56348515257
300,Compras,15883.289365978131
300,Saúde,6225.517939834584
300,Lazer,10697.520100976448
300,Procurar Emprego,1892.9609808067694
300,Assuntos Pessoais,16317.437870607815
300,Refeição,18112.20689219944
301,Trabalho Indústria,991.2648628792153
301,Trabalho Comércio,4043.531933373505
301,Trabalho Serviços,21357.693961030607
301,Educação,8742.493212072623
301,Compras,1215.898057572652
301,Saúde,6993.144763368792
301,Lazer,3322.920951547224
301,Procurar Emprego,0
301,Assuntos Pessoais,2824.1709647183648
301,Refeição,895.2298204550917
302,Trabalho Indústria,2462.166087373425
302,Trabalho Comércio,11573.675013011276
302,Trabalho Serviços,31950.06501827109
302,Educação,27893.955996289988
302,Compras,15597.273324385676
302,Saúde,12556.854289924386
302,Lazer,5439.783580201904
302,Procurar Emprego,543.672551565332
302,Assuntos Pessoais,9286.972184192313
302,Refeição,2233.2306657107038
303,Trabalho Indústria,4426.95322113918
303,Trabalho Comércio,8416.364571972668
303,Trabalho Serviços,36040.72082978111
303,Educação,54266.973315398835
303,Compras,6193.274987414366
303,Saúde,3575.534997459241
303,Lazer,3936.046465542009
303,Procurar Emprego,767.8022524778169
303,Assuntos Pessoais,11339.509276966344
303,Refeição,2408.5194133090968
304,Trabalho Indústria,5222.035540743187
304,Trabalho Comércio,9510.126015287451
304,Trabalho Serviços,59212.60523273788
304,Educação,66288.04201348861
304,Compras,3293.749731517726
304,Saúde,3433.1158754431485
304,Lazer,7208.290631914971
304,Procurar Emprego,270.0856352997493
304,Assuntos Pessoais,7840.120626506326
304,Refeição,662.0923528887871
305,Trabalho Indústria,8879.172309997832
305,Trabalho Comércio,23873.82336253746
305,Trabalho Serviços,55223.750782784875
305,Educação,83570.54298619833
305,Compras,7886.952739432304
305,Saúde,9639.484151297416
305,Lazer,2729.380916201647
305,Procurar Emprego,1854.39652159451
305,Assuntos Pessoais,12387.751184510138
305,Refeição,1546.6583649000015
306,Trabalho Indústria,6963.9703007625085
306,Trabalho Comércio,9244.38857983157
306,Trabalho Serviços,31573.67432737286
306,Educação,41497.67233320733
306,Compras,3759.7844230521664
306,Saúde,2768.771425233266
306,Lazer,2195.8864493818082
306,Procurar Emprego,0
306,Assuntos Pessoais,2709.2956043121767
306,Refeição,0
307,Trabalho Indústria,7828.347799314972
307,Trabalho Comércio,12289.06991607608
307,Trabalho Serviços,41759.27288009394
307,Educação,59091.711239583805
307,Compras,6267.211532339086
307,Saúde,8484.56506661667
307,Lazer,2068.7993322288216
307,Procurar Emprego,1540.6884865801858
307,Assuntos Pessoais,6684.279598287186
307,Refeição,454.1229409586102
308,Trabalho Indústria,2372.6697465409434
308,Trabalho Comércio,3237.946960975162
308,Trabalho Serviços,18127.632607005777
308,Educação,32756.54532276461
308,Compras,329.9357488236808
308,Saúde,464.97352562319423
308,Lazer,2827.238731494259
308,Procurar Emprego,0
308,Assuntos Pessoais,703.1417717480596
308,Refeição,0
309,Trabalho Indústria,2402.0841132495816
309,Trabalho Comércio,5196.953096870497
309,Trabalho Serviços,21031.49145964522
309,Educação,32536.304325841975
309,Compras,3629.8823700199564
309,Saúde,5801.2111635728625
309,Lazer,3294.4587979786643
309,Procurar Emprego,161.817365830994
309,Assuntos Pessoais,4385.56669643335
309,Refeição,0
310,Trabalho Indústria,563.5349578388814
310,Trabalho Comércio,3033.408167390051
310,Trabalho Serviços,6881.44950860685
310,Educação,10643.845979035103
310,Compras,977.5994923659108
310,Saúde,3533.51457066742
310,Lazer,2220.7855605126615
310,Procurar Emprego,281.7674789194407
310,Assuntos Pessoais,596.7671671854619
310,Refeição,0
311,Trabalho Indústria,4551.064317792878
311,Trabalho Comércio,14242.816139029403
311,Trabalho Serviços,35946.98978578036
311,Educação,67484.03468949173
311,Compras,5254.501350653427
311,Saúde,5756.011853603987
311,Lazer,7685.052533827181
311,Procurar Emprego,0
311,Assuntos Pessoais,9285.373930718659
311,Refeição,0
312,Trabalho Indústria,3460.9891157332863
312,Trabalho Comércio,4494.926465371085
312,Trabalho Serviços,20659.64072049955
312,Educação,42889.801093442155
312,Compras,4520.916544309208
312,Saúde,575.155778639282
312,Lazer,8368.796689397534
312,Procurar Emprego,270.0856352997493
312,Assuntos Pessoais,8526.708735855376
312,Refeição,216.16061336275413
313,Trabalho Indústria,2089.084608612356
313,Trabalho Comércio,2485.8160444483774
313,Trabalho Serviços,12530.284955083593
313,Educação,22590.487668612546
313,Compras,2695.1307367528957
313,Saúde,1061.7230707155977
313,Lazer,572.7078036296185
313,Procurar Emprego,249.72353654038835
313,Assuntos Pessoais,1031.861674675463
313,Refeição,0
314,Trabalho Indústria,9934.332864902677
314,Trabalho Comércio,8142.278186344986
314,Trabalho Serviços,56796.40017708475
314,Educação,81274.81905499037
314,Compras,3633.756211536578
314,Saúde,13235.682685254093
314,Lazer,3653.987866058471
314,Procurar Emprego,0
314,Assuntos Pessoais,9635.059644655355
314,Refeição,0
315,Trabalho Indústria,7624.972593705176
315,Trabalho Comércio,18870.04119190323
315,Trabalho Serviços,45603.18714355232
315,Educação,78310.73026562462
315,Compras,4228.542981285769
315,Saúde,6472.725055649105
315,Lazer,3990.955505742976
315,Procurar Emprego,370.5890113604266
315,Assuntos Pessoais,8869.207966375721
315,Refeição,730.6737755361753
316,Trabalho Indústria,2237.994184057002
316,Trabalho Comércio,2823.025826918059
316,Trabalho Serviços,16824.731318553575
316,Educação,17447.059200873846
316,Compras,1197.6723813157612
316,Saúde,3043.8441037941757
316,Lazer,1107.1252612195967
316,Procurar Emprego,0
316,Assuntos Pessoais,1566.2746156720743
316,Refeição,753.2391750888014
317,Trabalho Indústria,765.7543520689926
317,Trabalho Comércio,1005.3587514391133
317,Trabalho Serviços,9803.499978836597
317,Educação,3209.975016423094
317,Compras,564.5743864925723
317,Saúde,277.8344029285294
317,Lazer,706.9529290329517
317,Procurar Emprego,51.244001116021764
317,Assuntos Pessoais,1500.32606331789
317,Refeição,482.82127004265766
318,Trabalho Indústria,779.9531279817068
318,Trabalho Comércio,5831.497154693337
318,Trabalho Serviços,25656.8258277659
318,Educação,9549.134112716232
318,Compras,2189.753105688061
318,Saúde,1392.5508150801502
318,Lazer,1447.8220627016087
318,Procurar Emprego,0
318,Assuntos Pessoais,617.1925521371426
318,Refeição,366.53483221760655
319,Trabalho Indústria,1340.0847904470224
319,Trabalho Comércio,1487.974970456461
319,Trabalho Serviços,19658.96113623358
319,Educação,9847.119260193687
319,Compras,821.1112338776613
319,Saúde,2007.9064708414667
319,Lazer,2004.376221566246
319,Procurar Emprego,506.9757277468271
319,Assuntos Pessoais,1565.0139142678638
319,Refeição,613.667982070164
320,Trabalho Indústria,3662.1540102988783
320,Trabalho Comércio,8028.710395296109
320,Trabalho Serviços,28260.00489985774
320,Educação,43235.003427222844
320,Compras,2377.5898088895583
320,Saúde,4560.982749362195
320,Lazer,5173.408808331799
320,Procurar Emprego,1303.2235701346212
320,Assuntos Pessoais,3665.015709662832
320,Refeição,0
321,Trabalho Indústria,3691.5441814702785
321,Trabalho Comércio,7100.74489307026
321,Trabalho Serviços,34298.56940875823
321,Educação,34619.933428223594
321,Compras,5094.9514665634615
321,Saúde,2593.0439324924546
321,Lazer,6874.689091123381
321,Procurar Emprego,221.81173582145803
321,Assuntos Pessoais,3259.547471637787
321,Refeição,2276.55118042843
322,Trabalho Indústria,5363.815307010415
322,Trabalho Comércio,14553.977914402987
322,Trabalho Serviços,23485.879330195414
322,Educação,26498.167254368916
322,Compras,2649.005561842697
322,Saúde,2059.8233346445513
322,Lazer,5399.815698378341
322,Procurar Emprego,281.7674789194407
322,Assuntos Pessoais,1936.3020273073002
322,Refeição,1220.6736826751978
323,Trabalho Indústria,4528.627523317433
323,Trabalho Comércio,3576.950910142272
323,Trabalho Serviços,26569.42088476247
323,Educação,39551.209532295405
323,Compras,4660.967480468698
323,Saúde,2658.9349872755147
323,Lazer,4505.114003868689
323,Procurar Emprego,94.52851474710964
323,Assuntos Pessoais,10247.91600411448
323,Refeição,0
324,Trabalho Indústria,4309.257807764687
324,Trabalho Comércio,7423.785322236623
324,Trabalho Serviços,33361.61274273407
324,Educação,36977.22871417937
324,Compras,3581.434826400519
324,Saúde,4928.899244375191
324,Lazer,1828.9878355615256
324,Procurar Emprego,0
324,Assuntos Pessoais,5065.931465946704
324,Refeição,77.21093885060807
325,Trabalho Indústria,1384.4617871686091
325,Trabalho Comércio,10292.544985499428
325,Trabalho Serviços,20437.169829327875
325,Educação,44131.68677006794
325,Compras,1497.3309453311526
325,Saúde,2621.7945548609837
325,Lazer,1894.9595916650478
325,Procurar Emprego,0
325,Assuntos Pessoais,5663.083433084505
325,Refeição,0
326,Trabalho Indústria,5319.508253514203
326,Trabalho Comércio,4089.0180278931052
326,Trabalho Serviços,20639.461587867678
326,Educação,25610.66518752133
326,Compras,603.1891376585186
326,Saúde,2232.422166335652
326,Lazer,4303.838103879627
326,Procurar Emprego,0
326,Assuntos Pessoais,3155.47839069192
326,Refeição,0
327,Trabalho Indústria,2100.8317203037946
327,Trabalho Comércio,833.7045854840356
327,Trabalho Serviços,14148.317447681613
327,Educação,8370.309754381193
327,Compras,2297.8451530762118
327,Saúde,1267.0629305245543
327,Lazer,807.4489564989556
327,Procurar Emprego,0
327,Assuntos Pessoais,1645.1607352297624
327,Refeição,145.4801097243292
328,Trabalho Indústria,1078.9570863539884
328,Trabalho Comércio,2174.6097921357423
328,Trabalho Serviços,21409.97223052878
328,Educação,16262.707903076278
328,Compras,1511.5061841740987
328,Saúde,909.1257481712236
328,Lazer,2278.7947816330707
328,Procurar Emprego,271.76032025957846
328,Assuntos Pessoais,5630.747801213815
328,Refeição,98.74068841920187
329,Trabalho Indústria,4908.53437942046
329,Trabalho Comércio,6562.331577948594
