COD_ZONA,GRAU_INSTRUCAO,QTD
300,Não Alfabetizado/ Fundamental I Incompleto,4034.9132734962377
300,Fundamental I Completo/ Fundamental II Incompleto,2477.680349253245
300,Fundamental II Completo/ Médio Incompleto,1899.7748463277496
300,Médio Completo/ Superior Incompleto,12518.72920422453
300,Superior Completo,13973.91325802494
301,Não Alfabetizado/ Fundamental I Incompleto,1425.6760870588196
301,Fundamental I Completo/ Fundamental II Incompleto,591.2592308663084
301,Fundamental II Completo/ Médio Incompleto,646.2071939839552
301,Médio Completo/ Superior Incompleto,2495.271061155072
301,Superior Completo,7324.588429556145
302,Não Alfabetizado/ Fundamental I Incompleto,1963.2320611428552
302,Fundamental I Completo/ Fundamental II Incompleto,903.2380152142848
302,Fundamental II Completo/ Médio Incompleto,1982.3747209964267
302,Médio Completo/ Superior Incompleto,4040.5042241714223
302,Superior Completo,7497.651605992855
303,Não Alfabetizado/ Fundamental I Incompleto,1220.2972847560025
303,Fundamental I Completo/ Fundamental II Incompleto,1400.4902624859037
303,Fundamental II Completo/ Médio Incompleto,896.3115373648797
303,Médio Completo/ Superior Incompleto,3881.8691702299107
303,Superior Completo,2926.030521449397
304,Não Alfabetizado/ Fundamental I Incompleto,19660.108256022337
304,Fundamental I Completo/ Fundamental II Incompleto,9449.768507706573
304,Fundamental II Completo/ Médio Incompleto,13797.053108864677
304,Médio Completo/ Superior Incompleto,26418.002526351313
304,Superior Completo,9313.062396959449
305,Não Alfabetizado/ Fundamental I Incompleto,33400.6549902227
305,Fundamental I Completo/ Fundamental II Incompleto,19824.630157496475
305,Fundamental II Completo/ Médio Incompleto,20672.3114222543
305,Médio Completo/ Superior Incompleto,40532.5168664773
305,Superior Completo,12860.897406116508
306,Não Alfabetizado/ Fundamental I Incompleto,18006.716413610317
306,Fundamental I Completo/ Fundamental II Incompleto,16960.16797051227
306,Fundamental II Completo/ Médio Incompleto,11749.103594764714
306,Médio Completo/ Superior Incompleto,25962.848258414237
306,Superior Completo,9530.144405759811
307,Não Alfabetizado/ Fundamental I Incompleto,30596.4375233954
307,Fundamental I Completo/ Fundamental II Incompleto,24013.93084166294
307,Fundamental II Completo/ Médio Incompleto,13289.794204364589
307,Médio Completo/ Superior Incompleto,29959.39790594229
307,Superior Completo,6556.4619231855695
308,Não Alfabetizado/ Fundamental I Incompleto,7389.169038255801
308,Fundamental I Completo/ Fundamental II Incompleto,3029.2963726937933
308,Fundamental II Completo/ Médio Incompleto,4067.2236913038687
308,Médio Completo/ Superior Incompleto,26959.572576665814
308,Superior Completo,433.7481688255806
309,Não Alfabetizado/ Fundamental I Incompleto,17128.24440984189
309,Fundamental I Completo/ Fundamental II Incompleto,11711.479962022766
309,Fundamental II Completo/ Médio Incompleto,9044.963667868982
309,Médio Completo/ Superior Incompleto,24109.61981867842
309,Superior Completo,3737.686042339414
310,Não Alfabetizado/ Fundamental I Incompleto,4941.772312621533
310,Fundamental I Completo/ Fundamental II Incompleto,7487.741452890635
310,Fundamental II Completo/ Médio Incompleto,7270.2034273958425
310,Médio Completo/ Superior Incompleto,7121.375393437511
310,Superior Completo,1473.9037816840296
311,Não Alfabetizado/ Fundamental I Incompleto,21241.920956810445
311,Fundamental I Completo/ Fundamental II Incompleto,19281.945754366
311,Fundamental II Completo/ Médio Incompleto,16512.76548581698
311,Médio Completo/ Superior Incompleto,24691.519179333314
311,Superior Completo,6807.850972915026
312,Não Alfabetizado/ Fundamental I Incompleto,7516.922188327296
312,Fundamental I Completo/ Fundamental II Incompleto,4134.001635049675
312,Fundamental II Completo/ Médio Incompleto,5891.417542231355
312,Médio Completo/ Superior Incompleto,14402.42591399303
312,Superior Completo,6362.127119748237
313,Não Alfabetizado/ Fundamental I Incompleto,6438.193099380526
313,Fundamental I Completo/ Fundamental II Incompleto,6014.979232261083
313,Fundamental II Completo/ Médio Incompleto,3630.798833829031
313,Médio Completo/ Superior Incompleto,5420.2883494007965
313,Superior Completo,2761.745197924651
314,Não Alfabetizado/ Fundamental I Incompleto,17973.47580500001
314,Fundamental I Completo/ Fundamental II Incompleto,20187.11288903115
314,Fundamental II Completo/ Médio Incompleto,22886.763561696902
314,Médio Completo/ Superior Incompleto,36114.54959743808
314,Superior Completo,8093.1139227124595
315,Não Alfabetizado/ Fundamental I Incompleto,34721.83855476172
315,Fundamental I Completo/ Fundamental II Incompleto,23221.975222290763
315,Fundamental II Completo/ Médio Incompleto,23445.04500837298
315,Médio Completo/ Superior Incompleto,34930.82777202711
315,Superior Completo,6122.338228239462
316,Não Alfabetizado/ Fundamental I Incompleto,2299.6299968444655
316,Fundamental I Completo/ Fundamental II Incompleto,754.7740951110613
316,Fundamental II Completo/ Médio Incompleto,935.3405314608972
316,Médio Completo/ Superior Incompleto,4190.07450557787
316,Superior Completo,7380.180093201504
317,Não Alfabetizado/ Fundamental I Incompleto,670.487709321736
317,Fundamental I Completo/ Fundamental II Incompleto,353.5303008753606
317,Fundamental II Completo/ Médio Incompleto,388.271158799998
317,Médio Completo/ Superior Incompleto,903.63803886376445
317,Superior Completo,1990.0736158956481
318,Não Alfabetizado/ Fundamental I Incompleto,2938.967701603386
318,Fundamental I Completo/ Fundamental II Incompleto,2467.374583646023
318,Fundamental II Completo/ Médio Incompleto,3895.8412588922115
318,Médio Completo/ Superior Incompleto,8269.013409925434
318,Superior Completo,5336.798630792499
319,Não Alfabetizado/ Fundamental I Incompleto,1203.2797953628594
319,Fundamental I Completo/ Fundamental II Incompleto,632.6820350371445
319,Fundamental II Completo/ Médio Incompleto,860.318900982858
319,Médio Completo/ Superior Incompleto,2988.4899960457165
319,Superior Completo,3330.2279278371507
320,Não Alfabetizado/ Fundamental I Incompleto,27184.261169839723
320,Fundamental I Completo/ Fundamental II Incompleto,10773.223550750883
320,Fundamental II Completo/ Médio Incompleto,12520.525720819822
320,Médio Completo/ Superior Incompleto,20888.95681852631
320,Superior Completo,2494.026004260033
321,Não Alfabetizado/ Fundamental I Incompleto,7270.179744342577
321,Fundamental I Completo/ Fundamental II Incompleto,3198.7420118993764
321,Fundamental II Completo/ Médio Incompleto,2785.6168190777985
321,Médio Completo/ Superior Incompleto,11203.288102333487
321,Superior Completo,18337.17764868459
322,Não Alfabetizado/ Fundamental I Incompleto,7025.15416400959
322,Fundamental I Completo/ Fundamental II Incompleto,2869.241022885394
322,Fundamental II Completo/ Médio Incompleto,5062.581429177099
322,Médio Completo/ Superior Incompleto,9804.437482422183
322,Superior Completo,14678.579305619016
323,Não Alfabetizado/ Fundamental I Incompleto,14403.306054426388
323,Fundamental I Completo/ Fundamental II Incompleto,10530.17919828172
323,Fundamental II Completo/ Médio Incompleto,8610.309785230771
323,Médio Completo/ Superior Incompleto,19468.10006617463
323,Superior Completo,9698.118482210599
324,Não Alfabetizado/ Fundamental I Incompleto,26256.246959663724
324,Fundamental I Completo/ Fundamental II Incompleto,6715.849183035754
324,Fundamental II Completo/ Médio Incompleto,12166.506420898362
324,Médio Completo/ Superior Incompleto,20110.743893227882
324,Superior Completo,6101.64163019326
325,Não Alfabetizado/ Fundamental I Incompleto,8337.977860835088
325,Fundamental I Completo/ Fundamental II Incompleto,4575.1726432216165
325,Fundamental II Completo/ Médio Incompleto,6558.4768768377735
325,Médio Completo/ Superior Incompleto,14292.600227224952
325,Superior Completo,6292.762389248149
326,Não Alfabetizado/ Fundamental I Incompleto,7682.123383445188
326,Fundamental I Completo/ Fundamental II Incompleto,13467.279407548684
326,Fundamental II Completo/ Médio Incompleto,6211.190807418988
326,Médio Completo/ Superior Incompleto,17446.340857863433
326,Superior Completo,6248.077854316056
327,Não Alfabetizado/ Fundamental I Incompleto,4501.350951006811
327,Fundamental I Completo/ Fundamental II Incompleto,2268.669327473794
327,Fundamental II Completo/ Médio Incompleto,1523.8975605921498
327,Médio Completo/ Superior Incompleto,4201.303109653244
327,Superior Completo,7227.776607951532
328,Não Alfabetizado/ Fundamental I Incompleto,3214.4113314633273
328,Fundamental I Completo/ Fundamental II Incompleto,2647.543909789605
328,Fundamental II Completo/ Médio Incompleto,2947.1821466333095
328,Médio Completo/ Superior Incompleto,3766.780925528033
328,Superior Completo,10081.085376023448
329,Não Alfabetizado/ Fundamental I Incompleto,5661.6993073544145
329,Fundamental I Completo/ Fundamental II Incompleto,3577.130022399341
329,Fundamental II Completo/ Médio Incompleto,3444.50059229631
329,Médio Completo/ Superior Incompleto,12485.832428191563
329,Superior Completo,9236.836896838337
330,Não Alfabetizado/ Fundamental I Incompleto,7288.500366117605
330,Fundamental I Completo/ Fundamental II Incompleto,1787.0545440920628
330,Fundamental II Completo/ Médio Incompleto,6058.6583776603175
330,Médio Completo/ Superior Incompleto,19263.21785392756
330,Superior Completo,7884.5729348961
331,Não Alfabetizado/ Fundamental I Incompleto,7818.995746117489
331,Fundamental I Completo/ Fundamental II Incompleto,6222.900428181304
331,Fundamental II Completo/ Médio Incompleto,6104.893019735638
331,Médio Completo/ Superior Incompleto,16566.73648343869
331,Superior Completo,5463.482582398028
332,Não Alfabetizado/ Fundamental I Incompleto,10337.26154960936
332,Fundamental I Completo/ Fundamental II Incompleto,5515.714594904815
332,Fundamental II Completo/ Médio Incompleto,6942.942832299057
332,Médio Completo/ Superior Incompleto,13879.8256793468
332,Superior Completo,7056.268719902022
333,Não Alfabetizado/ Fundamental I Incompleto,3742.144717208333
333,Fundamental I Completo/ Fundamental II Incompleto,3170.1873944224285
333,Fundamental II Completo/ Médio Incompleto,3786.683680920655
333,Médio Completo/ Superior Incompleto,7817.215736363034
333,Superior Completo,1448.76763400266
334,Não Alfabetizado/ Fundamental I Incompleto,6480.2369391117645
334,Fundamental I Completo/ Fundamental II Incompleto,9650.50337822353
334,Fundamental II Completo/ Médio Incompleto,6467.377436162354
334,Médio Completo/ Superior Incompleto,10063.254741721183
334,Superior Completo,4021.63022715647
335,Não Alfabetizado/ Fundamental I Incompleto,7237.166823961535
335,Fundamental I Completo/ Fundamental II Incompleto,3970.0530637429465
335,Fundamental II Completo/ Médio Incompleto,8096.545728849354
335,Médio Completo/ Superior Incompleto,13588.111635532694
335,Superior Completo,7486.131753285252
336,Não Alfabetizado/ Fundamental I Incompleto,6935.19395150227
336,Fundamental I Completo/ Fundamental II Incompleto,8938.277716429451
336,Fundamental II Completo/ Médio Incompleto,15153.693979661852
336,Médio Completo/ Superior Incompleto,8041.92410787878
336,Superior Completo,6515.902293169174
337,Não Alfabetizado/ Fundamental I Incompleto,3661.2866674887396
337,Fundamental I Completo/ Fundamental II Incompleto,2542.004230302996
337,Fundamental II Completo/ Médio Incompleto,2033.0515631087899
337,Médio Completo/ Superior Incompleto,8785.218140810546
337,Superior Completo,5515.435923831703
338,Não Alfabetizado/ Fundamental I Incompleto,7659.751254125302
338,Fundamental I Completo/ Fundamental II Incompleto,6770.007996454011
338,Fundamental II Completo/ Médio Incompleto,3866.9209330968442
338,Médio Completo/ Superior Incompleto,9407.477578978509
338,Superior Completo,3839.849537749719
339,Não Alfabetizado/ Fundamental I Incompleto,0
339,Fundamental I Completo/ Fundamental II Incompleto,0
339,Fundamental II Completo/ Médio Incompleto,0
339,Médio Completo/ Superior Incompleto,0
339,Superior Completo,0
340,Não Alfabetizado/ Fundamental I Incompleto,700.6953947442267
340,Fundamental I Completo/ Fundamental II Incompleto,704.3236037889069
340,Fundamental II Completo/ Médio Incompleto,591.8105761387548
340,Médio Completo/ Superior Incompleto,1697.1957931308023
340,Superior Completo,4043.9720402544203
341,Não Alfabetizado/ Fundamental I Incompleto,1647.568130479432
341,Fundamental I Completo/ Fundamental II Incompleto,294.0896838993259
341,Fundamental II Completo/ Médio Incompleto,813.9510695954664
341,Médio Completo/ Superior Incompleto,3362.457851805218
341,Superior Completo,4422.933708097885
342,Não Alfabetizado/ Fundamental I Incompleto,4475.777024027315
342,Fundamental I Completo/ Fundamental II Incompleto,2320.056529286897
342,Fundamental II Completo/ Médio Incompleto,4517.870575620394
342,Médio Completo/ Superior Incompleto,10715.181028442366
342,Superior Completo,13678.109499054204
343,Não Alfabetizado/ Fundamental I Incompleto,793.6775361652047
343,Fundamental I Completo/ Fundamental II Incompleto,164.4065289941521
343,Fundamental II Completo/ Médio Incompleto,681.362527385965
343,Médio Completo/ Superior Incompleto,1411.0095005146204
343,Superior Completo,526.5437397368422
344,Não Alfabetizado/ Fundamental I Incompleto,7647.7321291304415
344,Fundamental I Completo/ Fundamental II Incompleto,9887.033457706008
344,Fundamental II Completo/ Médio Incompleto,6608.554860592137
344,Médio Completo/ Superior Incompleto,23430.914054494828
344,Superior Completo,5115.761847677023
345,Não Alfabetizado/ Fundamental I Incompleto,8721.419283764142
345,Fundamental I Completo/ Fundamental II Incompleto,8086.680493365222
345,Fundamental II Completo/ Médio Incompleto,4873.809308854443
345,Médio Completo/ Superior Incompleto,17363.127991212914
345,Superior Completo,2100.95590683962
346,Não Alfabetizado/ Fundamental I Incompleto,0
346,Fundamental I Completo/ Fundamental II Incompleto,0
346,Fundamental II Completo/ Médio Incompleto,0
346,Médio Completo/ Superior Incompleto,0
346,Superior Completo,0
347,Não Alfabetizado/ Fundamental I Incompleto,22842.857351810588
347,Fundamental I Completo/ Fundamental II Incompleto,7623.109138019536
347,Fundamental II Completo/ Médio Incompleto,8705.561588065553
347,Médio Completo/ Superior Incompleto,23485.615243747
347,Superior Completo,6909.8766117200485
348,Não Alfabetizado/ Fundamental I Incompleto,1421.4299049262142
348,Fundamental I Completo/ Fundamental II Incompleto,811.5495376648337
348,Fundamental II Completo/ Médio Incompleto,941.1643445824161
348,Médio Completo/ Superior Incompleto,1488.6824380156968
348,Superior Completo,348.1753058241758
349,Não Alfabetizado/ Fundamental I Incompleto,0
349,Fundamental I Completo/ Fundamental II Incompleto,0
349,Fundamental II Completo/ Médio Incompleto,0
349,Médio Completo/ Superior Incompleto,0
349,Superior Completo,0
350,Não Alfabetizado/ Fundamental I Incompleto,17854.178678842884
350,Fundamental I Completo/ Fundamental II Incompleto,5555.817429448949
350,Fundamental II Completo/ Médio Incompleto,11306.855008665729
350,Médio Completo/ Superior Incompleto,33487.99759252258
350,Superior Completo,3739.1452314881085
351,Não Alfabetizado/ Fundamental I Incompleto,21679.98716844957
351,Fundamental I Completo/ Fundamental II Incompleto,9725.589307095517
351,Fundamental II Completo/ Médio Incompleto,6544.9799430959
351,Médio Completo/ Superior Incompleto,31019.050897773897
351,Superior Completo,6711.402143174154
352,Não Alfabetizado/ Fundamental I Incompleto,0
352,Fundamental I Completo/ Fundamental II Incompleto,0
352,Fundamental II Completo/ Médio Incompleto,0
352,Médio Completo/ Superior Incompleto,0
352,Superior Completo,0
353,Não Alfabetizado/ Fundamental I Incompleto,0
353,Fundamental I Completo/ Fundamental II Incompleto,0
353,Fundamental II Completo/ Médio Incompleto,0
353,Médio Completo/ Superior Incompleto,0
353,Superior Completo,0
354,Não Alfabetizado/ Fundamental I Incompleto,0
354,Fundamental I Completo/ Fundamental II Incompleto,0
354,Fundamental II Completo/ Médio Incompleto,0
354,Médio Completo/ Superior Incompleto,0
354,Superior Completo,0
355,Não Alfabetizado/ Fundamental I Incompleto,15790.138654085102
355,Fundamental I Completo/ Fundamental II Incompleto,9411.61008639616
355,Fundamental II Completo/ Médio Incompleto,8417.126834142597
355,Médio Completo/ Superior Incompleto,22032.781656594452
355,Superior Completo,2972.33847280392
356,Não Alfabetizado/ Fundamental I Incompleto,29592.818347101074
356,Fundamental I Completo/ Fundamental II Incompleto,17937.224722125073
356,Fundamental II Completo/ Médio Incompleto,18855.63809502457
356,Médio Completo/ Superior Incompleto,37376.50083348297
356,Superior Completo,2061.839156256093
357,Não Alfabetizado/ Fundamental I Incompleto,1577.8606357906972
357,Fundamental I Completo/ Fundamental II Incompleto,997.0300843023249
357,Fundamental II Completo/ Médio Incompleto,693.1065875348833
357,Médio Completo/ Superior Incompleto,1834.7413205116272
357,Superior Completo,119.26003599999993
358,Não Alfabetizado/ Fundamental I Incompleto,9661.400419541915
358,Fundamental I Completo/ Fundamental II Incompleto,10580.347803339504
358,Fundamental II Completo/ Médio Incompleto,8272.70242609687
358,Médio Completo/ Superior Incompleto,12064.285169986013
358,Superior Completo,3325.258393599468
359,Não Alfabetizado/ Fundamental I Incompleto,4881.46808381412
359,Fundamental I Completo/ Fundamental II Incompleto,2341.3021392075984
359,Fundamental II Completo/ Médio Incompleto,2169.971144724426
359,Médio Completo/ Superior Incompleto,7026.151346373824
359,Superior Completo,1386.1026807828862
360,Não Alfabetizado/ Fundamental I Incompleto,4418.406513616439
360,Fundamental I Completo/ Fundamental II Incompleto,3715.8705509445076
360,Fundamental II Completo/ Médio Incompleto,4047.3444055173177
360,Médio Completo/ Superior Incompleto,5586.943272423995
360,Superior Completo,309.4382229337836
361,Não Alfabetizado/ Fundamental I Incompleto,4588.499089898112
361,Fundamental I Completo/ Fundamental II Incompleto,3734.753156230192
361,Fundamental II Completo/ Médio Incompleto,1917.2545477927972
361,Médio Completo/ Superior Incompleto,4023.1866926718812
361,Superior Completo,642.3073961467464
362,Não Alfabetizado/ Fundamental I Incompleto,2236.0519011494953
362,Fundamental I Completo/ Fundamental II Incompleto,1174.5774551676775
362,Fundamental II Completo/ Médio Incompleto,1124.4853590392981
362,Médio Completo/ Superior Incompleto,3035.5966850398763
362,Superior Completo,5714.288643396539
363,Não Alfabetizado/ Fundamental I Incompleto,8893.194496399123
363,Fundamental I Completo/ Fundamental II Incompleto,4912.482256807018
363,Fundamental II Completo/ Médio Incompleto,5093.698774442983
363,Médio Completo/ Superior Incompleto,12581.58485989694
363,Superior Completo,10044.040394745618
364,Não Alfabetizado/ Fundamental I Incompleto,4524.41752851932
364,Fundamental I Completo/ Fundamental II Incompleto,2065.5883654033573
364,Fundamental II Completo/ Médio Incompleto,2108.381647689072
364,Médio Completo/ Superior Incompleto,4362.767734825201
364,Superior Completo,357.84756199663855
365,Não Alfabetizado/ Fundamental I Incompleto,862.7054865808514
365,Fundamental I Completo/ Fundamental II Incompleto,641.4509492725742
365,Fundamental II Completo/ Médio Incompleto,463.73693842930004
365,Médio Completo/ Superior Incompleto,1759.370921304896
365,Superior Completo,981.7370430987339
366,Não Alfabetizado/ Fundamental I Incompleto,4619.047851517667
366,Fundamental I Completo/ Fundamental II Incompleto,4375.6873952606475
366,Fundamental II Completo/ Médio Incompleto,4632.662291982906
366,Médio Completo/ Superior Incompleto,11982.235182325163
366,Superior Completo,5915.361252769546
367,Não Alfabetizado/ Fundamental I Incompleto,6265.340372013728
367,Fundamental I Completo/ Fundamental II Incompleto,2276.7329539080665
367,Fundamental II Completo/ Médio Incompleto,2539.2539985119965
367,Médio Completo/ Superior Incompleto,10615.61734311204
367,Superior Completo,6087.052691550482
368,Não Alfabetizado/ Fundamental I Incompleto,9468.734172691396
368,Fundamental I Completo/ Fundamental II Incompleto,6096.842903455265
368,Fundamental II Completo/ Médio Incompleto,5319.999426219038
368,Médio Completo/ Superior Incompleto,22124.70108283043
368,Superior Completo,9046.733727635117
369,Não Alfabetizado/ Fundamental I Incompleto,9989.690246314462
369,Fundamental I Completo/ Fundamental II Incompleto,8244.501292435623
369,Fundamental II Completo/ Médio Incompleto,9109.05747268126
369,Médio Completo/ Superior Incompleto,19119.889762309573
369,Superior Completo,9519.854183623562
370,Não Alfabetizado/ Fundamental I Incompleto,18382.959894592594
370,Fundamental I Completo/ Fundamental II Incompleto,11107.283371608803
370,Fundamental II Completo/ Médio Incompleto,5719.1232839375025
370,Médio Completo/ Superior Incompleto,34563.592589928245
370,Superior Completo,16013.050791101856
371,Não Alfabetizado/ Fundamental I Incompleto,19944.8174043682
371,Fundamental I Completo/ Fundamental II Incompleto,10920.016681451161
371,Fundamental II Completo/ Médio Incompleto,8290.073113691136
371,Médio Completo/ Superior Incompleto,27557.194462432966
371,Superior Completo,8783.90136156021
372,Não Alfabetizado/ Fundamental I Incompleto,13018.52790196774
372,Fundamental I Completo/ Fundamental II Incompleto,7606.789285389398
372,Fundamental II Completo/ Médio Incompleto,10606.606158785828
372,Médio Completo/ Superior Incompleto,26329.752837771437
372,Superior Completo,9176.318541927536
373,Não Alfabetizado/ Fundamental I Incompleto,16812.038306755367
373,Fundamental I Completo/ Fundamental II Incompleto,15183.461689801676
373,Fundamental II Completo/ Médio Incompleto,10171.530930041175
373,Médio Completo/ Superior Incompleto,23879.638737809368
373,Superior Completo,4632.341752165146
374,Não Alfabetizado/ Fundamental I Incompleto,0
374,Fundamental I Completo/ Fundamental II Incompleto,0
374,Fundamental II Completo/ Médio Incompleto,0
374,Médio Completo/ Superior Incompleto,0
374,Superior Completo,0
375,Não Alfabetizado/ Fundamental I Incompleto,25356.730793902927
375,Fundamental I Completo/ Fundamental II Incompleto,13695.453736496758
375,Fundamental II Completo/ Médio Incompleto,13677.745660187968
375,Médio Completo/ Superior Incompleto,27836.966351417843
375,Superior Completo,7122.091502790315
376,Não Alfabetizado/ Fundamental I Incompleto,10315.900337182806
376,Fundamental I Completo/ Fundamental II Incompleto,8314.727427767608
376,Fundamental II Completo/ Médio Incompleto,3930.0167800311488
376,Médio Completo/ Superior Incompleto,15558.06205877138
376,Superior Completo,2333.284380377356
377,Não Alfabetizado/ Fundamental I Incompleto,42751.40559807377
377,Fundamental I Completo/ Fundamental II Incompleto,36471.63787754114
377,Fundamental II Completo/ Médio Incompleto,29168.714054455137
377,Médio Completo/ Superior Incompleto,67838.75268274674
377,Superior Completo,11380.489955777954
378,Não Alfabetizado/ Fundamental I Incompleto,21979.048250597152
378,Fundamental I Completo/ Fundamental II Incompleto,24185.42774344653
378,Fundamental II Completo/ Médio Incompleto,9613.182775909987
378,Médio Completo/ Superior Incompleto,35757.791249521404
378,Superior Completo,7103.53300201961
379,Não Alfabetizado/ Fundamental I Incompleto,13110.27017078153
379,Fundamental I Completo/ Fundamental II Incompleto,6202.610164946421
379,Fundamental II Completo/ Médio Incompleto,12174.749879786288
379,Médio Completo/ Superior Incompleto,24906.328541407136
379,Superior Completo,3722.0377301654735
380,Não Alfabetizado/ Fundamental I Incompleto,20441.170834910354
380,Fundamental I Completo/ Fundamental II Incompleto,21645.59698706169
380,Fundamental II Completo/ Médio Incompleto,20354.41208702883
380,Médio Completo/ Superior Incompleto,35808.730622076015
380,Superior Completo,6398.102121252281
381,Não Alfabetizado/ Fundamental I Incompleto,0
381,Fundamental I Completo/ Fundamental II Incompleto,0
381,Fundamental II Completo/ Médio Incompleto,0
381,Médio Completo/ Superior Incompleto,0
381,Superior Completo,0
382,Não Alfabetizado/ Fundamental I Incompleto,26989.411553442107
382,Fundamental I Completo/ Fundamental II Incompleto,17034.091189187722
382,Fundamental II Completo/ Médio Incompleto,11048.749063413628
382,Médio Completo/ Superior Incompleto,38787.500929238915
382,Superior Completo,4911.213765579739
383,Não Alfabetizado/ Fundamental I Incompleto,23587.67892183333
383,Fundamental I Completo/ Fundamental II Incompleto,7939.738429809743
383,Fundamental II Completo/ Médio Incompleto,11136.378098686151
383,Médio Completo/ Superior Incompleto,31614.802162279986
383,Superior Completo,2522.3968783851283
384,Não Alfabetizado/ Fundamental I Incompleto,7828.864886986588
384,Fundamental I Completo/ Fundamental II Incompleto,4433.9980100923995
384,Fundamental II Completo/ Médio Incompleto,6515.6590326617
384,Médio Completo/ Superior Incompleto,9680.12042584203
384,Superior Completo,425.352855272727
385,Não Alfabetizado/ Fundamental I Incompleto,0
385,Fundamental I Completo/ Fundamental II Incompleto,0
385,Fundamental II Completo/ Médio Incompleto,0
385,Médio Completo/ Superior Incompleto,0
385,Superior Completo,0
386,Não Alfabetizado/ Fundamental I Incompleto,1310.1039890714278
386,Fundamental I Completo/ Fundamental II Incompleto,1022.9010455714275
386,Fundamental II Completo/ Médio Incompleto,588.5877886428566
386,Médio Completo/ Superior Incompleto,825.4598086428565
386,Superior Completo,146.94690449999987
387,Não Alfabetizado/ Fundamental I Incompleto,20158.55497417278
387,Fundamental I Completo/ Fundamental II Incompleto,8571.22792652675
387,Fundamental II Completo/ Médio Incompleto,9842.871725993828
387,Médio Completo/ Superior Incompleto,31785.132416553155
387,Superior Completo,5733.2144075899205
388,Não Alfabetizado/ Fundamental I Incompleto,2278.342756606491
388,Fundamental I Completo/ Fundamental II Incompleto,1275.6968159498244
388,Fundamental II Completo/ Médio Incompleto,682.89893010192975
388,Médio Completo/ Superior Incompleto,1902.0823989303512
388,Superior Completo,254.97930494333337
389,Não Alfabetizado/ Fundamental I Incompleto,12331.543526919828
389,Fundamental I Completo/ Fundamental II Incompleto,4216.167862020135
389,Fundamental II Completo/ Médio Incompleto,5194.72228836626
389,Médio Completo/ Superior Incompleto,14237.12808278609
389,Superior Completo,4497.432155354101
390,Não Alfabetizado/ Fundamental I Incompleto,4107.132144226249
390,Fundamental I Completo/ Fundamental II Incompleto,2391.344327665298
390,Fundamental II Completo/ Médio Incompleto,2850.3607366295523
390,Médio Completo/ Superior Incompleto,3153.6587135455425
390,Superior Completo,1100.5046561235208
391,Não Alfabetizado/ Fundamental I Incompleto,21972.787588949486
391,Fundamental I Completo/ Fundamental II Incompleto,12316.92018854466
391,Fundamental II Completo/ Médio Incompleto,14509.17594334826
391,Médio Completo/ Superior Incompleto,29716.703095553057
391,Superior Completo,4100.406626161547
392,Não Alfabetizado/ Fundamental I Incompleto,0
392,Fundamental I Completo/ Fundamental II Incompleto,0
392,Fundamental II Completo/ Médio Incompleto,0
392,Médio Completo/ Superior Incompleto,0
392,Superior Completo,0
393,Não Alfabetizado/ Fundamental I Incompleto,31619.16461499586
393,Fundamental I Completo/ Fundamental II Incompleto,13100.914446302182
393,Fundamental II Completo/ Médio Incompleto,13914.222123785685
393,Médio Completo/ Superior Incompleto,40731.50400840937
393,Superior Completo,5438.195962866097
394,Não Alfabetizado/ Fundamental I Incompleto,4040.9906567246376
394,Fundamental I Completo/ Fundamental II Incompleto,2339.050140306749
394,Fundamental II Completo/ Médio Incompleto,3401.8407066181608
394,Médio Completo/ Superior Incompleto,9340.496728337925
394,Superior Completo,916.6209767173757
395,Não Alfabetizado/ Fundamental I Incompleto,17194.86179296684
395,Fundamental I Completo/ Fundamental II Incompleto,6933.5118659824475
395,Fundamental II Completo/ Médio Incompleto,9937.618198457803
395,Médio Completo/ Superior Incompleto,54835.38753539164
395,Superior Completo,4553.603572895803
396,Não Alfabetizado/ Fundamental I Incompleto,26410.11939366253
396,Fundamental I Completo/ Fundamental II Incompleto,21573.800665607414
396,Fundamental II Completo/ Médio Incompleto,19000.552916795034
396,Médio Completo/ Superior Incompleto,31402.832287920894
396,Superior Completo,8235.694072622893
397,Não Alfabetizado/ Fundamental I Incompleto,18175.77251375663
397,Fundamental I Completo/ Fundamental II Incompleto,14149.600748161263
397,Fundamental II Completo/ Médio Incompleto,9953.044311268233
397,Médio Completo/ Superior Incompleto,25663.221831843435
397,Superior Completo,3656.3592155038777
398,Não Alfabetizado/ Fundamental I Incompleto,24543.078411063398
398,Fundamental I Completo/ Fundamental II Incompleto,24766.577973055824
398,Fundamental II Completo/ Médio Incompleto,17764.47615264108
398,Médio Completo/ Superior Incompleto,39387.98550393569
398,Superior Completo,3970.8720919460343
399,Não Alfabetizado/ Fundamental I Incompleto,21972.311683124404
399,Fundamental I Completo/ Fundamental II Incompleto,13189.689608895433
399,Fundamental II Completo/ Médio Incompleto,11696.199288365131
399,Médio Completo/ Superior Incompleto,22006.267287757328
399,Superior Completo,1698.5199722149894
400,Não Alfabetizado/ Fundamental I Incompleto,24964.79209762525
400,Fundamental I Completo/ Fundamental II Incompleto,19552.625496521057
400,Fundamental II Completo/ Médio Incompleto,21396.918870299713
400,Médio Completo/ Superior Incompleto,43601.727581056584
400,Superior Completo,2431.9226293046763
401,Não Alfabetizado/ Fundamental I Incompleto,36501.061827340265
